指標名,バス停,,,,,注：NAVITIMEの検索区分ではなく、緯度経度情報をもとに位置情報を掲載。,,,,,,,,
出典,NAVITIME,,,,,例：『東京駅〔八重洲南口〕』は中央区の一覧に掲載されているが、バス停の位置は千代田区。,,,,,,,,
年次,2021/2/2取得,,,,,　　『角筈二丁目バス停』は新宿区の一覧に掲載されているが、バス停の位置は渋谷区。,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,　　『駒場リサーチキャンパス』は渋谷区駒場４丁目と掲載されているが誤りで、目黒区。,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,,
,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面①/URL,方面②,方面②/URL
港区,高輪２丁目,-,東京都港区高輪２丁目２７－１７　,35.63708,139.733469,高輪台小学校,1,1.00 ,高輪ルート,[ちぃばす],浅草線三田駅前方面,https://www.navitime.co.jp/diagram/bus/00029351/00009514/1/,品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00029351/00009514/0/
港区,西麻布１丁目,-,東京都港区西麻布１丁目１２,35.660052,139.724073,西麻布一丁目,1,1.00 ,青山ルート,[ちぃばす],六本木ヒルズ方面,https://www.navitime.co.jp/diagram/bus/00029353/00009518/0/,,
港区,西麻布３丁目,-,東京都港区西麻布３丁目１　,35.660643,139.726987,六本木六丁目,1,1.00 ,青山ルート,[ちぃばす],赤坂見附駅方面,https://www.navitime.co.jp/diagram/bus/00029355/00009518/1/,,
港区,浜松町１丁目,-,東京都港区浜松町１丁目６,35.658547,139.75774,プラザ神明,1,1.00 ,芝ルート,[ちぃばす],新橋駅〔ちぃばす〕方面,https://www.navitime.co.jp/diagram/bus/00029356/00009511/0/,,
港区,港南１丁目,-,東京都港区港南１丁目９－２４　,35.629594,139.742268,品川駅東口,5,0.20 ,品川-三井アウトレット木更津,[高速バス],三井アウトレットパークバスターミナルＡ方面,https://www.navitime.co.jp/diagram/bus/00029357/00026353/0/,,
港区,港南１丁目,-,東京都港区港南１丁目９－２４　,35.629594,139.742268,品川駅東口,5,0.20 ,東京-千葉/品川-長浦・木更津,[高速バス],長浦駅北口/木更津駅東口方面,https://www.navitime.co.jp/diagram/bus/00029357/00027657/1/,,
港区,港南１丁目,-,東京都港区港南１丁目９－２４　,35.629594,139.742268,品川駅東口,5,0.20 ,東京-静岡/品川-御殿場プレミアム・アウトレット,[高速バス],御殿場プレミアム・アウトレット方面,https://www.navitime.co.jp/diagram/bus/00029357/00027658/1/,,
港区,港南１丁目,-,東京都港区港南１丁目９－２４　,35.629594,139.742268,品川駅東口,5,0.20 ,羽田空港-富士山,[空港連絡バス],富士山駅〔富士吉田〕方面,https://www.navitime.co.jp/diagram/bus/00029357/00027730/0/,,
港区,港南１丁目,-,東京都港区港南１丁目９－２４　,35.629594,139.742268,品川駅東口,5,0.20 ,羽田空港-大井町・品川・新橋〔深夜/早朝〕,[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00029357/00027745/1/,,
港区,赤坂２丁目,赤坂,東京都港区赤坂２丁目１２－１３　,35.67089,139.741024,溜池山王駅,1,1.00 ,赤坂ルート(赤坂駅前-六本木ヒルズ),[ちぃばす],六本木ヒルズ方面,https://www.navitime.co.jp/diagram/bus/00029358/00009510/1/,,
港区,南青山７丁目,-,東京都港区南青山７丁目５,35.657621,139.714729,青山高樹町,1,1.00 ,青山ルート,[ちぃばす],赤坂見附駅方面,https://www.navitime.co.jp/diagram/bus/00029359/00009518/1/,六本木ヒルズ方面,https://www.navitime.co.jp/diagram/bus/00029359/00009518/0/
港区,芝浦１丁目,-,東京都港区芝浦１丁目１６,35.6469,139.751447,みなとパーク芝浦,2,0.50 ,芝ルート,[ちぃばす],新橋駅〔ちぃばす〕方面,https://www.navitime.co.jp/diagram/bus/00029363/00009511/0/,,
港区,芝浦１丁目,-,東京都港区芝浦１丁目１６,35.6469,139.751447,みなとパーク芝浦,2,0.50 ,芝浦港南ルート(田町-芝浦ふ頭),[ちぃばす],芝浦ふ頭駅/品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00029363/00009516/1/,,
港区,台場１丁目,-,東京都港区台場１丁目７－１　,35.628106,139.773291,アクアシティお台場〔水陸両用バス〕,1,1.00 ,水陸両用バス TOKYO NO KABA,[フジエクスプレス],東京湾方面,https://www.navitime.co.jp/diagram/bus/00029364/00009527/1/,,
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門１丁目２０－３　,35.667878,139.749686,虎ノ門ヒルズ〔東京ＢＲＴ〕,2,0.50 ,東京BRT,[京成バス],晴海ＢＲＴターミナル方面,https://www.navitime.co.jp/diagram/bus/00045168/00013013/1/,,
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門１丁目２０－３　,35.667878,139.749686,虎ノ門ヒルズ〔東京ＢＲＴ〕,2,0.50 ,虎ノ門ヒルズ→羽田空港,[京成バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00045168/00013015/1/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目５－１１８　,35.664877,139.760533,新橋〔ＢＲＴ〕,1,1.00 ,東京BRT,[京成バス],晴海ＢＲＴターミナル方面,https://www.navitime.co.jp/diagram/bus/00045169/00013013/1/,虎ノ門ヒルズ〔東京ＢＲＴ〕方面,https://www.navitime.co.jp/diagram/bus/00045169/00013013/0/
港区,白金台１丁目,-,東京都港区白金台１丁目１,35.639728,139.730166,シェラトン都ホテル東京,4,0.25 ,２３区内エリア-成田空港(恵比寿・品川),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062524/00017982/0/,,
港区,白金台１丁目,-,東京都港区白金台１丁目１,35.639728,139.730166,シェラトン都ホテル東京,4,0.25 ,２３区内エリア-羽田空港(品川),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062524/00018042/0/,,
港区,白金台１丁目,-,東京都港区白金台１丁目１,35.639728,139.730166,シェラトン都ホテル東京,4,0.25 ,シェラトン都ホテル東京-品川駅,[シャトルバス],品川駅方面,https://www.navitime.co.jp/diagram/bus/00062524/00046891/1/,,
港区,白金台１丁目,-,東京都港区白金台１丁目１,35.639728,139.730166,シェラトン都ホテル東京,4,0.25 ,シェラトン都ホテル東京-目黒駅,[シャトルバス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00062524/00046892/1/,,
港区,高輪４丁目,-,東京都港区高輪４丁目１０－３０　,35.627882,139.736069,品川プリンスホテル,2,0.50 ,２３区内エリア-成田空港(恵比寿・品川),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062526/00017982/0/,,
港区,高輪４丁目,-,東京都港区高輪４丁目１０－３０　,35.627882,139.736069,品川プリンスホテル,2,0.50 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062526/00018041/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３,35.630978,139.735361,ザ・プリンスさくらタワー東京,2,0.50 ,２３区内エリア-成田空港(恵比寿・品川),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062528/00017982/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３,35.630978,139.735361,ザ・プリンスさくらタワー東京,2,0.50 ,２３区内エリア-羽田空港(品川),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062528/00018042/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３－１　,35.631788,139.734514,グランドプリンスホテル高輪,2,0.50 ,２３区内エリア-成田空港(恵比寿・品川),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062529/00017982/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３－１　,35.631788,139.734514,グランドプリンスホテル高輪,2,0.50 ,２３区内エリア-羽田空港(品川),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062529/00018042/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３　,35.63000889,139.7334731,グランドプリンスホテル新高輪,2,0.50 ,２３区内エリア-成田空港(恵比寿・品川),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062530/00017982/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３　,35.63000889,139.7334731,グランドプリンスホテル新高輪,2,0.50 ,２３区内エリア-羽田空港(品川),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062530/00018042/0/,,
港区,南麻布４丁目,-,東京都港区南麻布４丁目１２－２０　,35.647309,139.724863,ニューサンノーホテル,1,1.00 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062531/00017981/0/,,
港区,海岸１丁目,-,東京都港区海岸１丁目１６－２　,35.652916,139.762119,ホテルインターコンチネンタル東京ベイ,1,1.00 ,２３区内エリア-成田空港(竹芝・お台場・有明),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062533/00017983/0/,,
港区,台場１丁目,-,東京都港区台場１丁目９,35.626339,139.770573,ヒルトン東京お台場,4,0.25 ,２３区内エリア-成田空港(竹芝・お台場・有明),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062534/00017983/0/,,
港区,台場１丁目,-,東京都港区台場１丁目９,35.626339,139.770573,ヒルトン東京お台場,4,0.25 ,２３区内エリア-羽田空港(お台場・浅草),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062534/00018040/0/,,
港区,台場１丁目,-,東京都港区台場１丁目９,35.626339,139.770573,ヒルトン東京お台場,4,0.25 ,品川・台場循環〔品川方面〕,[お台場レインボーバス],台場一丁目/品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00062534/00033384/1/,,
港区,台場１丁目,-,東京都港区台場１丁目９,35.626339,139.770573,ヒルトン東京お台場,4,0.25 ,東京ベイシャトル,[日の丸自動車],アクアシティお台場方面,https://www.navitime.co.jp/diagram/bus/00062534/00050883/1/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,湾01:急行バス〔吉祥寺-お台場〕,[関東バス],吉祥寺駅〔北口〕方面,https://www.navitime.co.jp/diagram/bus/00062535/00016486/0/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,２３区内エリア-成田空港(竹芝・お台場・有明),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062535/00017983/0/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,２３区内エリア-羽田空港(お台場・浅草),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062535/00018040/0/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,一之江・豊洲・お台場-羽田空港〔早朝〕,[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062535/00018075/0/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,お台場-東京スカイツリータウン,[高速バス],東京スカイツリータウン方面,https://www.navitime.co.jp/diagram/bus/00062535/00021313/0/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,東京-神奈川/お台場-横浜,[高速バス],横浜駅東口／ＹＣＡＴ方面,https://www.navitime.co.jp/diagram/bus/00062535/00027660/0/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,品川・台場循環〔品川方面〕,[お台場レインボーバス],台場一丁目/品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00062535/00033384/1/,,
港区,台場２丁目,-,東京都港区台場２丁目６　,35.625127,139.771319,グランドニッコー東京　台場,8,0.13 ,東京ベイシャトル,[日の丸自動車],東京国際クルーズターミナル駅前方面,https://www.navitime.co.jp/diagram/bus/00062535/00050883/1/,,
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門２丁目１０－１４　,35.666967,139.743998,Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062541/00017981/0/,,
港区,虎ノ門２丁目,虎ノ門,東京都港区虎ノ門２丁目１０－１４　,35.666967,139.743998,Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ,2,0.50 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062541/00018041/0/,,
港区,赤坂１丁目,虎ノ門,東京都港区赤坂１丁目１２－３３　,35.668344,139.741005,ＡＮＡインターコンチネンタルホテル東京,3,0.33 ,２３区内エリア-成田空港(池袋),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062542/00017980/0/,,
港区,赤坂１丁目,虎ノ門,東京都港区赤坂１丁目１２－３３　,35.668344,139.741005,ＡＮＡインターコンチネンタルホテル東京,3,0.33 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062542/00017981/0/,,
港区,赤坂１丁目,虎ノ門,東京都港区赤坂１丁目１２－３３　,35.668344,139.741005,ＡＮＡインターコンチネンタルホテル東京,3,0.33 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062542/00018041/0/,,
港区,赤坂９丁目,六本木,東京都港区赤坂９丁目７－１　,35.666361,139.731199,ザ・リッツ・カールトン東京,1,1.00 ,２３区内エリア-成田空港(池袋),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062543/00017980/0/,,
港区,六本木６丁目,六本木,東京都港区六本木６丁目１０－２　,35.659592,139.729224,グランドハイアット東京,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062544/00017981/0/,,
港区,六本木６丁目,六本木,東京都港区六本木６丁目１０－２　,35.659592,139.729224,グランドハイアット東京,2,0.50 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062544/00018041/0/,,
港区,芝公園４丁目,-,東京都港区芝公園４丁目８－１　,35.655425,139.747056,ザ・プリンス　パークタワー東京,3,0.33 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062545/00017981/0/,,
港区,芝公園４丁目,-,東京都港区芝公園４丁目８－１　,35.655425,139.747056,ザ・プリンス　パークタワー東京,3,0.33 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062545/00018041/0/,,
港区,芝公園４丁目,-,東京都港区芝公園４丁目８－１　,35.655425,139.747056,ザ・プリンス　パークタワー東京,3,0.33 ,ザ・プリンスパークタワー東京-浜松町,[シャトルバス],浜松町バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00062545/00046902/1/,東京プリンスホテル方面,https://www.navitime.co.jp/diagram/bus/00062545/00046902/0/
港区,芝公園３丁目,虎ノ門,東京都港区芝公園３丁目３－１　,35.659121,139.747914,東京プリンスホテル,3,0.33 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062546/00017981/0/,,
港区,芝公園３丁目,虎ノ門,東京都港区芝公園３丁目３－１　,35.659121,139.747914,東京プリンスホテル,3,0.33 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062546/00018041/0/,,
港区,芝公園３丁目,虎ノ門,東京都港区芝公園３丁目３－１　,35.659121,139.747914,東京プリンスホテル,3,0.33 ,ザ・プリンスパークタワー東京-浜松町,[シャトルバス],浜松町バスターミナル方面,https://www.navitime.co.jp/diagram/bus/00062546/00046902/1/,,
港区,芝３丁目,-,東京都港区芝３丁目２３－１　,35.651084,139.748751,セレスティンホテル,2,0.50 ,２３区内エリア-成田空港(竹芝・お台場・有明),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062547/00017983/0/,,
港区,芝３丁目,-,東京都港区芝３丁目２３－１　,35.651084,139.748751,セレスティンホテル,2,0.50 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062547/00018041/0/,,
港区,芝公園１丁目,-,東京都港区芝公園１丁目５－１０　,35.65879,139.751916,芝パークホテル,2,0.50 ,２３区内エリア-成田空港(竹芝・お台場・有明),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062548/00017983/0/,,
港区,芝公園１丁目,-,東京都港区芝公園１丁目５－１０　,35.65879,139.751916,芝パークホテル,2,0.50 ,２３区内エリア-羽田空港(赤坂),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062548/00018041/0/,,
港区,新橋１丁目,虎ノ門広域,東京都港区新橋１丁目２,35.668814,139.757303,第一ホテル東京,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062551/00017981/0/,,
港区,新橋１丁目,虎ノ門広域,東京都港区新橋１丁目２,35.668814,139.757303,第一ホテル東京,2,0.50 ,２３区内エリア-羽田空港(日比谷),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062551/00018067/0/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目９,35.663041,139.760821,コンラッド東京,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062554/00017981/0/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目９,35.663041,139.760821,コンラッド東京,2,0.50 ,２３区内エリア-羽田空港(日比谷),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062554/00018067/0/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目７－１　,35.663311,139.75955,パークホテル東京,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062555/00017981/0/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目７－１　,35.663311,139.75955,パークホテル東京,2,0.50 ,２３区内エリア-羽田空港(日比谷),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062555/00018067/0/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目６－３　,35.664379,139.760569,ロイヤルパークホテルザ汐留,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062556/00017981/0/,,
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋１丁目６－３　,35.664379,139.760569,ロイヤルパークホテルザ汐留,2,0.50 ,２３区内エリア-羽田空港(日比谷),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062556/00018067/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３,35.629827,139.736326,京急ＥＸホテル品川駅前,2,0.50 ,２３区内エリア-成田空港(恵比寿・品川),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062647/00017982/0/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３,35.629827,139.736326,京急ＥＸホテル品川駅前,2,0.50 ,２３区内エリア-羽田空港(品川),[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062647/00018042/0/,,
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門１丁目２３,35.667044,139.749431,アンダーズ東京,2,0.50 ,虎ノ門ヒルズ→羽田空港,[京成バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00062653/00013015/1/,,
港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門１丁目２３,35.667044,139.749431,アンダーズ東京,2,0.50 ,２３区内エリア-成田空港(銀座・汐留),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062653/00017981/0/,,
港区,台場２丁目,-,東京都港区台場２丁目４,35.626231,139.774157,フジテレビ南口,4,0.25 ,井30他：お台場→大井町,[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113410/00027260/1/,,
港区,台場２丁目,-,東京都港区台場２丁目４,35.626231,139.774157,フジテレビ南口,4,0.25 ,井30他：大井町→お台場,[京急バス],東京国際クルーズターミナル駅前方面,https://www.navitime.co.jp/diagram/bus/00113410/00027261/1/,,
港区,台場２丁目,-,東京都港区台場２丁目４,35.626231,139.774157,フジテレビ南口,4,0.25 ,森30：大森駅→大森海岸駅→お台場,[京急バス],東京国際クルーズターミナル駅前方面,https://www.navitime.co.jp/diagram/bus/00113410/00027280/1/,,
港区,台場２丁目,-,東京都港区台場２丁目４,35.626231,139.774157,フジテレビ南口,4,0.25 ,森40：大森駅→平和島駅→お台場,[京急バス],東京国際クルーズターミナル駅前方面,https://www.navitime.co.jp/diagram/bus/00113410/00027296/1/,,
港区,高輪３丁目,-,東京都港区高輪３丁目１３,35.630078,139.736401,シナガワグース,1,1.00 ,羽田空港-大井町・品川・新橋〔深夜/早朝〕,[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00114323/00027745/1/,,
港区,台場１丁目,-,東京都港区台場１丁目１－３　,35.634434,139.776338,お台場学園前,1,1.00 ,品川・台場循環〔品川方面〕,[お台場レインボーバス],台場一丁目/品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00144906/00033384/1/,,
港区,台場１丁目,-,東京都港区台場１丁目３－５　,35.630976,139.779071,台場一丁目,1,1.00 ,品川・台場循環〔品川方面〕,[お台場レインボーバス],品川駅港南口/台場一丁目方面,https://www.navitime.co.jp/diagram/bus/00144907/00033384/1/,,
港区,台場１丁目,-,東京都港区台場１丁目７－１　,35.628106,139.773291,アクアシティお台場,2,0.50 ,東京-宮城/関東→仙台〔昼行便〕,[ウィラー(高速バス)],仙台駅前〔高速バス〕方面,https://www.navitime.co.jp/diagram/bus/00260756/00040569/1/,,
港区,台場１丁目,-,東京都港区台場１丁目７－１　,35.628106,139.773291,アクアシティお台場,2,0.50 ,東京ベイシャトル,[日の丸自動車],デックス東京ビーチ方面,https://www.navitime.co.jp/diagram/bus/00260756/00050883/1/,,
港区,台場１丁目,-,東京都港区台場１丁目６　,35.628764,139.776276,デックス東京ビーチ,1,1.00 ,東京ベイシャトル,[日の丸自動車],フジテレビ前方面,https://www.navitime.co.jp/diagram/bus/00260761/00050883/1/,,
新宿区,住吉町,-,東京都新宿区住吉町２－１５　,35.692282,139.721366,曙橋(東京都),1,1.00 ,白６１,[都営バス],新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00016410/00004252/1/,練馬駅方面,https://www.navitime.co.jp/diagram/bus/00016410/00004252/0/
新宿区,荒木町,-,東京都新宿区荒木町,35.690789,139.722537,荒木町(東京都),2,0.50 ,早８１(早大正門-渋谷駅東口),[都営バス],渋谷駅東口〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00016445/00004171/1/,,
新宿区,荒木町,-,東京都新宿区荒木町,35.690789,139.722537,荒木町(東京都),2,0.50 ,早８１(渋谷駅東口-早大正門),[都営バス],早大正門方面,https://www.navitime.co.jp/diagram/bus/00016445/00004357/1/,,
新宿区,下宮比町,-,東京都新宿区下宮比町２－３　,35.702765,139.743529,飯田橋(東京都),3,0.33 ,飯６２,[都営バス],都営飯田橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016450/00004320/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016450/00004320/0/
新宿区,下宮比町,-,東京都新宿区下宮比町２－３　,35.702765,139.743529,飯田橋(東京都),3,0.33 ,飯６４(小滝橋車庫前-九段下),[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016450/00004321/1/,,
新宿区,下宮比町,-,東京都新宿区下宮比町２－３　,35.702765,139.743529,飯田橋(東京都),3,0.33 ,飯６４(九段下-小滝橋車庫前),[都営バス],小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016450/00004376/0/,,
新宿区,市谷本村町,-,東京都新宿区市谷本村町５　,35.691097,139.730534,防衛省前,1,1.00 ,高７１,[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016469/00004323/1/,高田馬場駅前方面,https://www.navitime.co.jp/diagram/bus/00016469/00004323/0/
新宿区,市谷田町２丁目,-,東京都新宿区市谷田町２丁目３１－１　,35.695048,139.736811,市谷田町,1,1.00 ,橋６３,[都営バス],新橋駅前方面,https://www.navitime.co.jp/diagram/bus/00016470/00004218/1/,小滝橋車庫前方面,https://www.navitime.co.jp/diagram/bus/00016470/00004218/0/
新宿区,市谷本村町,-,東京都新宿区市谷本村町４－４６,35.694637,139.72468,市谷仲之町交差点,5,0.20 ,宿７５,[都営バス],三宅坂方面,https://www.navitime.co.jp/diagram/bus/00016471/00004146/1/,新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00016471/00004146/0/
新宿区,市谷本村町,-,東京都新宿区市谷本村町４－４６,35.694637,139.72468,市谷仲之町交差点,5,0.20 ,早８１(早大正門-渋谷駅東口),[都営バス],渋谷駅東口〔都営バス〕方面,https://www.navitime.co.jp/diagram/bus/00016471/00004171/1/,,
新宿区,市谷本村町,-,東京都新宿区市谷本村町４－４６,35.694637,139.72468,市谷仲之町交差点,5,0.20 ,白６１,[都営バス],新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00016471/00004252/1/,練馬駅方面,https://www.navitime.co.jp/diagram/bus/00016471/00004252/0/
新宿区,市谷本村町,-,東京都新宿区市谷本村町４－４６,35.694637,139.72468,市谷仲之町交差点,5,0.20 ,高７１,[都営バス],九段下（バス）方面,https://www.navitime.co.jp/diagram/bus/00016471/00004323/1/,高田馬場駅前方面,https://www.navitime.co.jp/diagram/bus/00016471/00004323/0/
新宿区,市谷本村町,-,東京都新宿区市谷本村町４－４６,35.694637,139.72468,市谷仲之町交差点,5,0.20 ,早８１(渋谷駅東口-早大正門),[都営バス],早大正門方面,https://www.navitime.co.jp/diagram/bus/00016471/00004357/1/,,
