指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2021/2/15取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2019年度：889件、2020年度：1,315件）",,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,URL
港区,西新橋１丁目,虎ノ門,"東京都港区西新橋1-17-8

",35.667254,139.753711,ドラッグアスティル西新橋店,https://byoinnavi.jp/pharm/202581
港区,西新橋１丁目,虎ノ門,"東京都港区西新橋1-7-1

",35.669348,139.751711,(株)サンメディック,https://byoinnavi.jp/pharm/202582
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-19-12メディコ西新橋ビル1F

",35.663355,139.751814,くすり箱薬局,https://byoinnavi.jp/pharm/162513
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-9-3

",35.664181,139.752687,内山薬局,https://byoinnavi.jp/pharm/181022
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-23-8

",35.661811,139.751555,まゆみ薬局 御成門店,https://byoinnavi.jp/pharm/181021
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-23-9 東京御成門ビル1階

",35.661667,139.751483,メディトピア新橋薬局,https://byoinnavi.jp/pharm/162544
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-23-5 御成門郵船ビル1階

",35.662127,139.751583,日生薬局 御成門店,https://byoinnavi.jp/pharm/162532
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-23-6

",35.661961,139.751176,すぎの木薬局,https://byoinnavi.jp/pharm/162522
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-19-11 安達ビル1階

",35.663514,139.751876,セントラル薬局 新橋店,https://byoinnavi.jp/pharm/162524
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-19-14 東京建硝ビル1階

",35.663252,139.751758,さくら薬局 西新橋店,https://byoinnavi.jp/pharm/162518
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-22-8

",35.662509,139.751674,日本調剤御成門薬局,https://byoinnavi.jp/pharm/202584
港区,西新橋３丁目,虎ノ門,"東京都港区西新橋3-20-1

",35.663664,139.752319,日本調剤 西新橋薬局,https://byoinnavi.jp/pharm/202583
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-5-1 ビックカメラ新宿西口店5階

",35.692539,139.698629,共創未来 新宿西口薬局,https://byoinnavi.jp/pharm/259354
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-18-7

",35.688583,139.698169,(有)博愛堂薬局,https://byoinnavi.jp/pharm/205698
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-8-1

",35.690805,139.696859,オーエス薬局,https://byoinnavi.jp/pharm/205705
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-3-15

",35.693346,139.698430,レジーナ薬局新宿西口店,https://byoinnavi.jp/pharm/205702
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-4-2

",35.692859,139.698957,雨宮商事(株),https://byoinnavi.jp/pharm/205703
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-7-2

",35.691495,139.697799,龍生堂薬局新宿西口店,https://byoinnavi.jp/pharm/205704
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-26-2

",35.692968,139.695317,ナチュール調剤薬局,https://byoinnavi.jp/pharm/205701
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-25-1

",35.691708,139.695470,かちどき薬局センター店,https://byoinnavi.jp/pharm/205700
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-24-1

",35.690322,139.695894,ユーアイ薬局,https://byoinnavi.jp/pharm/205699
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-15-13

",35.689305,139.697361,新井薬師の漢方薬新宿西口店,https://byoinnavi.jp/pharm/205697
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-12-11

",35.689954,139.697152,ダイコクドラッグ西新宿薬店,https://byoinnavi.jp/pharm/205696
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-11-12

",35.689988,139.697657,プラザ薬局,https://byoinnavi.jp/pharm/205695
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-1-6

",35.688571,139.699697,ダイコクドラッグ新宿南口薬店,https://byoinnavi.jp/pharm/205694
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-1-5

",35.689211,139.699299,トモズプラスルミネ新宿店,https://byoinnavi.jp/pharm/205693
新宿区,西新宿１丁目,-,"東京都新宿区西新宿1-1-4

",35.690055,139.699154,ニホンドウ漢方ブティック京王新宿店,https://byoinnavi.jp/pharm/205692
新宿区,西新宿２丁目,-,"東京都新宿区西新宿2-7-1

",35.691646,139.691037,田辺薬局 新宿西口店,https://byoinnavi.jp/pharm/255580
新宿区,西新宿２丁目,-,"東京都新宿区西新宿2-8-1

",35.689486,139.691705,ウエルシア薬局都庁第一庁舎店,https://byoinnavi.jp/pharm/205708
新宿区,西新宿２丁目,-,"東京都新宿区西新宿2-4-1

",35.688089,139.693450,ミキ調剤薬局,https://byoinnavi.jp/pharm/205707
新宿区,西新宿２丁目,-,"東京都新宿区西新宿2-1-1

",35.691906,139.693899,かちどき薬局三井店,https://byoinnavi.jp/pharm/205706
新宿区,西新宿３丁目,-,"東京都新宿区西新宿3-11-16

",35.685453,139.688583,西新宿調剤薬局,https://byoinnavi.jp/pharm/205710
新宿区,西新宿３丁目,-,"東京都新宿区西新宿3-20-2

",35.682840,139.686907,トモズエクスプレス東京オペラシティ店,https://byoinnavi.jp/pharm/205711
新宿区,西新宿３丁目,-,"東京都新宿区西新宿3-7-1

",35.685427,139.690839,薬ヒグチパークタワー店,https://byoinnavi.jp/pharm/205712
新宿区,西新宿４丁目,-,"東京都新宿区西新宿4-18-6

",35.688567,139.687370,(株)サエキ薬品,https://byoinnavi.jp/pharm/205714
新宿区,西新宿４丁目,-,"東京都新宿区西新宿4-1-10

",35.690653,139.687030,どらっぐぱぱす 西新宿店,https://byoinnavi.jp/pharm/205713
新宿区,西新宿５丁目,-,"東京都新宿区西新宿5-9-3 ライオネスコーポ1F

",35.691497,139.686413,西新宿5丁目薬局,https://byoinnavi.jp/pharm/205719
新宿区,西新宿５丁目,-,"東京都新宿区西新宿5-25-11 和光堂西新宿ビル1階

",35.690038,139.684405,トモズ 西新宿五丁目店,https://byoinnavi.jp/pharm/254876
新宿区,西新宿５丁目,-,"東京都新宿区西新宿5-10-8

",35.690904,139.686515,ハラダ薬局 西新宿店,https://byoinnavi.jp/pharm/205715
新宿区,西新宿５丁目,-,"東京都新宿区西新宿5-16-3

",35.693239,139.685635,(株)やまわ長生堂,https://byoinnavi.jp/pharm/205716
新宿区,西新宿６丁目,-,"東京都新宿区西新宿6-6-2

",35.692724,139.691213,子安ドラッグストアー東京ヒルトンホテル店,https://byoinnavi.jp/pharm/205723
新宿区,西新宿６丁目,-,"東京都新宿区西新宿6-5-1

",35.693177,139.693166,アイン薬局西新宿店,https://byoinnavi.jp/pharm/205722
新宿区,西新宿６丁目,-,"東京都新宿区西新宿6-16-6

",35.691724,139.687834,ドラッグセイムス西新宿6丁目薬局,https://byoinnavi.jp/pharm/205720
新宿区,西新宿６丁目,-,"東京都新宿区西新宿6-4-1

",35.693892,139.693210,龍生堂薬局アイランド店,https://byoinnavi.jp/pharm/205721
新宿区,西新宿７丁目,-,"東京都新宿区西新宿7-20-3

",35.693926,139.695242,ナチュラルローソンクオール薬局西新宿七丁目店,https://byoinnavi.jp/pharm/205729
新宿区,西新宿７丁目,-,"東京都新宿区西新宿7-2-7

",35.695496,139.698587,薬日本堂(株)新宿店,https://byoinnavi.jp/pharm/205728
新宿区,西新宿７丁目,-,"東京都新宿区西新宿7-10-5

",35.693947,139.698273,龍生堂薬局西新宿店,https://byoinnavi.jp/pharm/205725
新宿区,西新宿７丁目,-,"東京都新宿区西新宿7-2-4

",35.695056,139.698885,セイジョー西新宿7丁目店,https://byoinnavi.jp/pharm/205727
新宿区,西新宿８丁目,-,"東京都新宿区西新宿8-5-1

",35.694654,139.693058,スギ薬局西新宿医大前店,https://byoinnavi.jp/pharm/205734
新宿区,西新宿８丁目,-,"東京都新宿区西新宿8-4-1

",35.694407,139.693492,COS-MEDI・Station西新宿メトロピア店,https://byoinnavi.jp/pharm/205733
新宿区,西早稲田１丁目,-,"東京都新宿区西早稲田1-18-7

",35.711249,139.719343,和泉薬局,https://byoinnavi.jp/pharm/205735
新宿区,西早稲田３丁目,-,"東京都新宿区西早稲田3-12-1

",35.709734,139.715388,新星堂薬局,https://byoinnavi.jp/pharm/205736
品川区,西大井１丁目,-,"東京都品川区西大井1-4-25

",35.602078,139.722422,アイセイ薬局 西大井店,https://byoinnavi.jp/pharm/264695
品川区,西大井１丁目,-,"東京都品川区西大井1-1-2

",35.601217,139.721970,大正堂薬局品川店,https://byoinnavi.jp/pharm/206417
品川区,西大井４丁目,-,"東京都品川区西大井4-4-6

",35.597862,139.722709,マツオカ薬品,https://byoinnavi.jp/pharm/206422
品川区,西大井４丁目,-,"東京都品川区西大井4-18-18

",35.594241,139.718307,タルモト薬局,https://byoinnavi.jp/pharm/206420
品川区,西大井５丁目,-,"東京都品川区西大井5-5-3

",35.599574,139.715743,薬局ケイファーマシー,https://byoinnavi.jp/pharm/206423
品川区,西中延２丁目,-,"東京都品川区西中延2-15-23土屋ビル1F

",35.609028,139.705345,株式会社ファーマみらい ヒロ薬局 旗の台店,https://byoinnavi.jp/pharm/252954
品川区,西中延２丁目,-,"東京都品川区西中延2-5-5-102

",35.611046,139.707902,中延調剤薬局,https://byoinnavi.jp/pharm/206427
品川区,西中延２丁目,-,"東京都品川区西中延2-9-4

",35.610040,139.709139,森薬局 西中延店,https://byoinnavi.jp/pharm/275872
品川区,西中延２丁目,-,"東京都品川区西中延2-15-23

",35.609028,139.705345,わかば薬局,https://byoinnavi.jp/pharm/206426
品川区,西中延２丁目,-,"東京都品川区西中延2-15-22

",35.608918,139.705229,富士薬局,https://byoinnavi.jp/pharm/206425
品川区,西中延２丁目,-,"東京都品川区西中延2-15-20

",35.608714,139.705248,あかひげ調剤薬局,https://byoinnavi.jp/pharm/206424
品川区,西品川２丁目,-,"東京都品川区西品川2-6-4

",35.614008,139.726773,みつぎ薬局,https://byoinnavi.jp/pharm/206443
港区,西麻布３丁目,-,"東京都港区西麻布3-1-19

",35.660485,139.726698,霞町薬局,https://byoinnavi.jp/pharm/202585
港区,西麻布３丁目,-,"東京都港区西麻布3-2-20

",35.658656,139.727291,けやき坂薬局,https://byoinnavi.jp/pharm/181025
港区,西麻布３丁目,-,"東京都港区西麻布3-20-14 梅田ビル1階

",35.660243,139.725933,梅田薬局,https://byoinnavi.jp/pharm/162582
港区,西麻布３丁目,-,"東京都港区西麻布3-2-22

",35.658505,139.727421,西麻布薬局,https://byoinnavi.jp/pharm/162581
港区,西麻布３丁目,-,"東京都港区西麻布3-2-16

",35.659187,139.727475,田辺薬局西麻布欅店,https://byoinnavi.jp/pharm/202586
港区,西麻布４丁目,-,"東京都港区西麻布4-18-16

",35.658151,139.718741,シミズファーマシー,https://byoinnavi.jp/pharm/162588
港区,西麻布４丁目,-,"東京都港区西麻布4-3-8

",35.657825,139.723230,マープル薬局,https://byoinnavi.jp/pharm/162624
港区,西麻布４丁目,-,"東京都港区西麻布4-2-9

",35.658108,139.723257,鈴木薬局,https://byoinnavi.jp/pharm/202587
新宿区,西落合１丁目,-,"東京都新宿区西落合1-28-13

",35.723348,139.678687,(有)西落合薬局,https://byoinnavi.jp/pharm/205687
新宿区,西落合１丁目,-,"東京都新宿区西落合1-11-26

",35.721254,139.682937,プラス薬局,https://byoinnavi.jp/pharm/205686
新宿区,西落合２丁目,-,"東京都新宿区西落合2-24-16

",35.720190,139.675208,ヤマグチ薬局哲学堂店,https://byoinnavi.jp/pharm/205689
新宿区,西落合３丁目,-,"東京都新宿区西落合3-1-2

",35.722701,139.683348,クスリの保健堂西落合店,https://byoinnavi.jp/pharm/205690
港区,赤坂１丁目,虎ノ門,"東京都港区赤坂1-3-5

",35.670429,139.744006,フレンド薬局 溜池山王店,https://byoinnavi.jp/pharm/271846
港区,赤坂１丁目,虎ノ門,"東京都港区赤坂1-5-12

",35.670442,139.742918,溜池薬局,https://byoinnavi.jp/pharm/162610
港区,赤坂１丁目,虎ノ門,"東京都港区赤坂1-12-32

",35.667137,139.740015,コクミン薬局赤坂店,https://byoinnavi.jp/pharm/202557
港区,赤坂１丁目,虎ノ門,"東京都港区赤坂1-1-12

",35.670857,139.744691,(株)シンギー,https://byoinnavi.jp/pharm/202556
港区,赤坂２丁目,赤坂,"東京都港区赤坂2-13-23

",35.672994,139.738132,富谷薬局,https://byoinnavi.jp/pharm/162611
港区,赤坂２丁目,赤坂,"東京都港区赤坂2-11-15 MY赤坂ビル1階

",35.670482,139.741211,エール薬局 赤坂店,https://byoinnavi.jp/pharm/162606
港区,赤坂２丁目,赤坂,"東京都港区赤坂2-19-2

",35.668757,139.740219,くすりセイジョー赤坂二丁目店,https://byoinnavi.jp/pharm/202559
港区,赤坂２丁目,赤坂,"東京都港区赤坂2-15-15

",35.671618,139.737972,アーバン氷川店,https://byoinnavi.jp/pharm/202558
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-12-5 共友ビル1階

",35.673662,139.737893,薬局アポック 赤坂店,https://byoinnavi.jp/pharm/162621
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-21-16SKI赤坂ビル1F

",35.677042,139.735475,一ツ木薬局,https://byoinnavi.jp/pharm/162616
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-9-4 サカタニビル3階

",35.677044,139.736229,赤坂太陽薬局,https://byoinnavi.jp/pharm/162604
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-8-7

",35.675812,139.737271,薬屋リッチモンド赤坂店,https://byoinnavi.jp/pharm/202565
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-11-3

",35.675124,139.737234,ケンコーコム(株),https://byoinnavi.jp/pharm/202563
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-12-22

",35.674210,139.737657,アーバン本店,https://byoinnavi.jp/pharm/202564
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-11-14

",35.674783,139.737406,サン薬品,https://byoinnavi.jp/pharm/202562
港区,赤坂３丁目,赤坂,"東京都港区赤坂3-1-6

",35.677038,139.736768,コクミン赤坂店,https://byoinnavi.jp/pharm/202561
港区,赤坂４丁目,赤坂,"東京都港区赤坂4-2-8 1階

",35.675296,139.735869,トモズ 赤坂店,https://byoinnavi.jp/pharm/162612
港区,赤坂５丁目,赤坂,"東京都港区赤坂5-4-6 赤坂三辻ビル地下1階

",35.672204,139.736028,赤坂駅前薬局,https://byoinnavi.jp/pharm/162603
港区,赤坂５丁目,赤坂,"東京都港区赤坂5-5-13

",35.670403,139.733765,スギ薬局赤坂店,https://byoinnavi.jp/pharm/202567
港区,赤坂５丁目,赤坂,"東京都港区赤坂5-3-1

",35.673189,139.736438,マツモトキヨシ赤坂Bizタワー店,https://byoinnavi.jp/pharm/202566
港区,赤坂６丁目,赤坂,"東京都港区赤坂6-2-14

",35.671526,139.736949,薬ヒグチ第2赤坂店,https://byoinnavi.jp/pharm/202568
港区,赤坂６丁目,赤坂,"東京都港区赤坂6-5-21

",35.669723,139.735681,漢方齋成堂,https://byoinnavi.jp/pharm/202569
港区,赤坂９丁目,六本木,"東京都港区赤坂9-7-2

",35.665187,139.731280,トモズエクスプレス東京ミッドタウン店,https://byoinnavi.jp/pharm/202570
新宿区,赤城元町,-,"東京都新宿区赤城元町2-4

",35.704540,139.735811,神楽坂漢方有恒薬局,https://byoinnavi.jp/pharm/205671
渋谷区,千駄ケ谷１丁目,-,"東京都渋谷区千駄ヶ谷1-5-2

",35.678531,139.709338,ファーマ・シー薬局,https://byoinnavi.jp/pharm/252986
渋谷区,千駄ケ谷１丁目,-,"東京都渋谷区千駄ヶ谷1-29-4

",35.680386,139.709581,枇杷葉温圧(株)健康会,https://byoinnavi.jp/pharm/201185
渋谷区,千駄ケ谷１丁目,-,"東京都渋谷区千駄ヶ谷1-7-8

",35.678385,139.710078,尾沢薬局,https://byoinnavi.jp/pharm/201186
渋谷区,千駄ケ谷１丁目,-,"東京都渋谷区千駄ヶ谷1-29-3

",35.680514,139.709654,たくみ外苑薬局,https://byoinnavi.jp/pharm/201184
渋谷区,千駄ケ谷３丁目,-,"東京都渋谷区千駄ヶ谷3-27-9

",35.677375,139.708084,あおば薬局北参道,https://byoinnavi.jp/pharm/201188
渋谷区,千駄ケ谷３丁目,-,"東京都渋谷区千駄ヶ谷3-1-10

",35.676033,139.706299,(株)杏林,https://byoinnavi.jp/pharm/201187
渋谷区,千駄ケ谷４丁目,-,"東京都渋谷区千駄ヶ谷4-26-11

",35.681549,139.703659,かもめ薬局 代々木店,https://byoinnavi.jp/pharm/260651
渋谷区,千駄ケ谷４丁目,-,"東京都渋谷区千駄ヶ谷4-27-12

",35.680953,139.704081,(株)みすず薬局,https://byoinnavi.jp/pharm/201191
渋谷区,千駄ケ谷４丁目,-,"東京都渋谷区千駄ヶ谷4-22-6

",35.680340,139.705992,南山堂薬局,https://byoinnavi.jp/pharm/201190
渋谷区,千駄ケ谷４丁目,-,"東京都渋谷区千駄ヶ谷4-16-7

",35.679912,139.706988,カメイ薬局,https://byoinnavi.jp/pharm/201189
渋谷区,千駄ケ谷５丁目,-,"東京都渋谷区千駄ヶ谷5-27-5-305

",35.686528,139.702838,アガペ新宿南口薬局,https://byoinnavi.jp/pharm/274792
渋谷区,千駄ケ谷５丁目,-,"東京都渋谷区千駄ヶ谷5-27-7

",35.686220,139.702932,西垣薬局,https://byoinnavi.jp/pharm/201193
渋谷区,千駄ケ谷５丁目,-,"東京都渋谷区千駄ヶ谷5-26-5

",35.685138,139.703336,徐福漢方薬局,https://byoinnavi.jp/pharm/201192
江東区,千田,-,"東京都江東区千田6-14

",35.681097,139.815816,ヒロ薬局,https://byoinnavi.jp/pharm/204191
江東区,千田,-,"東京都江東区千田7-9

",35.681652,139.815330,タイガー薬局,https://byoinnavi.jp/pharm/204192
江東区,扇橋２丁目,-,"東京都江東区扇橋2-17-3

",35.684084,139.816345,ベイ薬局扇橋店,https://byoinnavi.jp/pharm/204194
江東区,扇橋２丁目,-,"東京都江東区扇橋2-1-7

",35.682798,139.814493,扇橋薬局,https://byoinnavi.jp/pharm/204193
江東区,扇橋３丁目,-,"東京都江東区扇橋3-5-7

",35.682384,139.819769,松田薬局扇橋店,https://byoinnavi.jp/pharm/204195
渋谷区,代官山町,-,"東京都渋谷区代官山町17-6

",35.649238,139.702916,ハックドラッグ代官山ディセ店,https://byoinnavi.jp/pharm/201285
渋谷区,代々木１丁目,-,"東京都渋谷区代々木1-38-5

",35.682975,139.701571,(有)斉藤薬局,https://byoinnavi.jp/pharm/201279
渋谷区,代々木１丁目,-,"東京都渋谷区代々木1-36-6

",35.683623,139.701399,ミツヤ代々木調剤薬局,https://byoinnavi.jp/pharm/201277
渋谷区,代々木１丁目,-,"東京都渋谷区代々木1-38-2

",35.683211,139.701420,薬ヒグチ第3代々木店,https://byoinnavi.jp/pharm/201278
渋谷区,代々木１丁目,-,"東京都渋谷区代々木1-32-14

",35.682536,139.702263,セイジョーJR代々木駅前店,https://byoinnavi.jp/pharm/201276
渋谷区,代々木１丁目,-,"東京都渋谷区代々木1-10-5

",35.682019,139.698142,遼寧漢方薬局,https://byoinnavi.jp/pharm/201274
渋谷区,代々木１丁目,-,"東京都渋谷区代々木1-3-5

",35.680622,139.701142,望星代々木薬局,https://byoinnavi.jp/pharm/201275
渋谷区,代々木２丁目,-,"東京都渋谷区代々木2丁目6-7 セイチビル 8階

",35.687991,139.699021,新宿薬局,https://byoinnavi.jp/pharm/273019
渋谷区,代々木２丁目,-,"東京都渋谷区代々木2-11-14

",35.687406,139.696705,南山堂薬局 新宿南口店,https://byoinnavi.jp/pharm/269745
渋谷区,代々木２丁目,-,"東京都渋谷区代々木2-16-9

",35.686763,139.695963,栄ファーマシー,https://byoinnavi.jp/pharm/201281
渋谷区,代々木２丁目,-,"東京都渋谷区代々木2-9-5

",35.688264,139.698931,日本調剤 新宿南口薬局,https://byoinnavi.jp/pharm/201282
渋谷区,代々木３丁目,-,"東京都渋谷区代々木3-32-6

",35.683534,139.693128,(株)富山堂薬品,https://byoinnavi.jp/pharm/201283
渋谷区,代々木４丁目,-,"東京都渋谷区代々木4-6-3

",35.678372,139.693050,くすりセイジョー参宮橋店,https://byoinnavi.jp/pharm/201284
港区,台場１丁目,-,"東京都港区台場1-6-1

",35.628963,139.775419,マツモトキヨシ デックス東京ビーチ店,https://byoinnavi.jp/pharm/202628
港区,台場１丁目,-,"東京都港区台場1-5-7

",35.630727,139.778701,台場薬局,https://byoinnavi.jp/pharm/202627
品川区,大井１丁目,-,"東京都品川区大井1-24-5

",35.605829,139.732653,エール薬局 大井1丁目店,https://byoinnavi.jp/pharm/269897
品川区,大井１丁目,-,"東京都品川区大井1-52-8オキナビル101

",35.604936,139.733785,あさひ薬局大井町店,https://byoinnavi.jp/pharm/206304
品川区,大井１丁目,-,"東京都品川区大井1-42-12

",35.604206,139.732091,サン調剤薬局,https://byoinnavi.jp/pharm/252858
品川区,大井１丁目,-,"東京都品川区大井1-43-7

",35.603723,139.732473,ヒノミドラッグ 大井町店,https://byoinnavi.jp/pharm/206303
品川区,大井１丁目,-,"東京都品川区大井1-2-1

",35.606124,139.734845,ハックドラッグアトレ大井町薬局,https://byoinnavi.jp/pharm/206301
品川区,大井１丁目,-,"東京都品川区大井1-15-2

",35.607722,139.730703,(有)バンビー薬局 大井町店,https://byoinnavi.jp/pharm/206300
品川区,大井３丁目,-,"東京都品川区大井3-6-12

",35.602351,139.731429,ひので薬局大井店,https://byoinnavi.jp/pharm/206306
品川区,大井４丁目,-,"東京都品川区大井4-25-42

",35.599997,139.730783,杏林堂薬局,https://byoinnavi.jp/pharm/206308
品川区,大井４丁目,-,"東京都品川区大井4-2-2

",35.604179,139.733677,ポッポ堂薬局大井店,https://byoinnavi.jp/pharm/206307
品川区,大井５丁目,-,"東京都品川区大井5-7-1

",35.600026,139.730182,株式会社ファーマみらい 共創未来 大井5丁目薬局,https://byoinnavi.jp/pharm/259367
品川区,大井５丁目,-,"東京都品川区大井5-5-29

",35.599487,139.728345,メイプル薬局品川店,https://byoinnavi.jp/pharm/206312
品川区,大井５丁目,-,"東京都品川区大井5-14-2

",35.598970,139.725826,あおぞら薬局,https://byoinnavi.jp/pharm/206310
品川区,大井５丁目,-,"東京都品川区大井5-11-6

",35.599047,139.729382,ツルハドラッグ 大井町店,https://byoinnavi.jp/pharm/206309
品川区,大井７丁目,-,"東京都品川区大井7-30-6

",35.593400,139.729290,(株)ウェルパーク 大森貝塚店,https://byoinnavi.jp/pharm/206313
新宿区,大久保１丁目,-,"東京都新宿区大久保1-16-19

",35.700765,139.703030,金薬局,https://byoinnavi.jp/pharm/205632
新宿区,大久保１丁目,-,"東京都新宿区大久保1-4-15

",35.700899,139.706436,ほほえみ薬局,https://byoinnavi.jp/pharm/205633
新宿区,大久保２丁目,-,"東京都新宿区大久保2-7-12

",35.701991,139.707245,つくし薬局,https://byoinnavi.jp/pharm/274657
新宿区,大久保２丁目,-,"東京都新宿区大久保2-6-17-101

",35.701223,139.707884,ひかり薬局 (株)エスシーグループ,https://byoinnavi.jp/pharm/252751
新宿区,大久保２丁目,-,"東京都新宿区大久保2-1-2

",35.701003,139.708535,あいの薬局,https://byoinnavi.jp/pharm/205634
新宿区,大久保２丁目,-,"東京都新宿区大久保2-1-8

",35.701344,139.708413,どらっぐぱぱす 大久保店,https://byoinnavi.jp/pharm/205635
新宿区,大久保３丁目,-,"東京都新宿区大久保3-10-1-7ニュータウンオオクボ内

",35.708575,139.705118,コスガ薬局,https://byoinnavi.jp/pharm/205636
品川区,大崎１丁目,-,"東京都品川区大崎1-11-1 ｹﾞ-ﾄｼﾃｨ大崎ｳｴｽﾄﾀﾜ- 1階

",35.619368,139.730809,トモズ ゲートシティ大崎店,https://byoinnavi.jp/pharm/254556
品川区,大崎１丁目,-,"東京都品川区大崎1-6-5

",35.620257,139.729052,クオール薬局大崎店,https://byoinnavi.jp/pharm/206295
品川区,大崎２丁目,-,"東京都品川区大崎2-9-1

",35.616709,139.727774,不二屋薬局,https://byoinnavi.jp/pharm/206298
品川区,大崎２丁目,-,"東京都品川区大崎2-7-18

",35.616923,139.725272,三光薬局大崎店,https://byoinnavi.jp/pharm/206297
品川区,大崎２丁目,-,"東京都品川区大崎2-7-15

",35.616707,139.725711,南勢薬局,https://byoinnavi.jp/pharm/206296
品川区,大崎３丁目,-,"東京都品川区大崎3-6-21

",35.619664,139.726853,大崎薬局,https://byoinnavi.jp/pharm/206299
渋谷区,大山町,-,"東京都渋谷区大山町13-1

",35.667355,139.673549,トモ薬局,https://byoinnavi.jp/pharm/201163
千代田区,大手町１丁目,大丸有,"東京都千代田区大手町1-3-2 大手町ｶﾝﾌｧﾚﾝｽｾﾝﾀ-B1F

",35.688663,139.763553,トモズ 大手町カンファレンスセンター店,https://byoinnavi.jp/pharm/254875
千代田区,大手町１丁目,大丸有,"東京都千代田区大手町1-5-1

",35.685704,139.763744,大手町調剤薬局,https://byoinnavi.jp/pharm/267178
江東区,大島１丁目,-,"東京都江東区大島1-33-15ネルフマスヤマビル1F

",35.688494,139.826201,和光薬局西大島店,https://byoinnavi.jp/pharm/204155
江東区,大島１丁目,-,"東京都江東区大島1-33-12

",35.688922,139.826164,ミキ薬局西大島店,https://byoinnavi.jp/pharm/204154
江東区,大島１丁目,-,"東京都江東区大島1-9-8

",35.689016,139.823567,(株)フォーラル,https://byoinnavi.jp/pharm/204157
江東区,大島１丁目,-,"東京都江東区大島1-29-5

",35.689135,139.824554,林薬局,https://byoinnavi.jp/pharm/204153
江東区,大島１丁目,-,"東京都江東区大島1-1-5

",35.685871,139.821047,フロンティア薬局大島店,https://byoinnavi.jp/pharm/204152
江東区,大島２丁目,-,"東京都江東区大島2-38-15

",35.690466,139.825923,くすりの福太郎 西大島店,https://byoinnavi.jp/pharm/204161
江東区,大島２丁目,-,"東京都江東区大島2-37-9

",35.691380,139.825961,大島薬局,https://byoinnavi.jp/pharm/204160
江東区,大島２丁目,-,"東京都江東区大島2-34-9

",35.692275,139.825856,スマイル調剤薬局,https://byoinnavi.jp/pharm/204158
江東区,大島３丁目,-,"東京都江東区大島3-4-3

",35.692213,139.826385,原田薬局 西大島店,https://byoinnavi.jp/pharm/265468
江東区,大島３丁目,-,"東京都江東区大島3-32-11

",35.689692,139.831589,どらっぐぱぱす 大島店,https://byoinnavi.jp/pharm/204163
江東区,大島３丁目,-,"東京都江東区大島3-14-12

",35.689612,139.828559,(有)三一薬局,https://byoinnavi.jp/pharm/204162
江東区,大島４丁目,-,"東京都江東区大島4-1-6-106

",35.687428,139.830089,サンコウ薬局,https://byoinnavi.jp/pharm/204164
江東区,大島４丁目,-,"東京都江東区大島4-5-14

",35.689099,139.828262,スギ薬局大島店,https://byoinnavi.jp/pharm/204165
江東区,大島５丁目,-,"東京都江東区大島五丁目51番10号 サルドセジュール102号

",35.687700,139.838265,たかぎ薬局,https://byoinnavi.jp/pharm/270568
江東区,大島５丁目,-,"東京都江東区大島5-5-5

",35.688646,139.832540,あい薬局,https://byoinnavi.jp/pharm/274844
江東区,大島５丁目,-,"東京都江東区大島5-36-7白石ビル1F

",35.689039,139.836225,うさぎ薬局大島店,https://byoinnavi.jp/pharm/204167
江東区,大島５丁目,-,"東京都江東区大島5-7-2

",35.689329,139.832356,たんぽぽ薬局大島店,https://byoinnavi.jp/pharm/204170
江東区,大島５丁目,-,"東京都江東区大島5-47-9

",35.689761,139.837815,くすりの福太郎大島5丁目店,https://byoinnavi.jp/pharm/204169
