指標名,シェアサイクルポート,,,,,,,
出典,東京自転車シェアリング ポートマップ,,,,,,,
年次,2021/3/2取得,,,,,,,
URL,https://www.google.com/maps/d/viewer?mid=1L2l1EnQJhCNlm_Xxkp9RTjIj68Q,,,,,,,
備考,,,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,ポート名,休止・再開・閉鎖情報,営業時間・備考
品川区,西五反田３丁目,-,東京都品川区西五反田3-7-10,35.625654,139.718149,I1-45.セブン-イレブン品川西五反田3丁目店 / Seven Eleven Shinagawa Nishi Gotanda 3 Chome Store,-,営業時間 24時間 / Open for 24 hours
品川区,西五反田３丁目,-,東京都品川区西五反田3-6-22,35.627609,139.719115,I1-63.セブン-イレブン西五反田店 / Seven-Eleven Nishi Gotanda Store,-,営業時間 24時間 / Open for 24 hours
品川区,西五反田４丁目,-,東京都品川区西五反田 4-5-1,35.627342,139.711535,I1-82.トミンハイム西五反田四丁目 / Tomin Heim Nishi-Gotanda 4 Chome,-,営業時間 24時間 / Open for 24 hours
品川区,西五反田６丁目,-,東京都品川区西五反田6-5-1,35.622538,139.716574,I1-61.五反田文化センター / Gotanda Culture Center,休止日時：2020年12月29日（火）～2021年1月3日（日）,営業時間 / 月~土 / Mon. -Sat.  8:30 - 21:00日祝日/ Sun. Holiday  8:30  - 19:00休館日 / Close: 毎月第4月曜日 / 4th Monday年末年始(12月29日~1月3日)/ 29th Dec. - 3rd Jan※施設内に設置されたﾎﾟｰﾄのため､五反田文化ｾﾝﾀｰの休館日に準じます｡
品川区,西五反田６丁目,-,東京都品川区西五反田6-7-2,35.622387,139.717649,I1-74.セブン-イレブン西五反田6丁目店 / Seven-Eleven Nishi Gotanda 6 Chome Store,-,営業時間 24時間 / Open for 24 hours
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-12-10,35.668614,139.753510,C1-02.西新橋1丁目（外堀通り） / Nishi-Shinbashi 1Chome (Sotobori St.),-,営業時間 24時間 / Open for 24 hours
港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-7-14,35.669169,139.751544,C1-67.京阪神 虎ノ門ビル / Keihanshin Toranomon Bldg.,-,営業時間 24時間 / Open for 24 hours
港区,西新橋２丁目,虎ノ門,東京都港区西新橋2-22-7,35.665626,139.752650,C1-05.西新橋２丁目（新虎通り） / Nishi-Shinbashi 2-Chome (Shintora St.),-,営業時間 24時間 / Open for 24 hours
港区,西新橋３丁目,虎ノ門,東京都港区西新橋3-3-1,35.665088,139.750655,C1-37.KDX西新橋ビル（北側）/ KDX Nishi-shimbashi Building(North Side),-,営業時間 24時間 / Open for 24 hours
港区,西新橋３丁目,虎ノ門,東京都港区西新橋3-3-1,35.665088,139.750655,C1-38.KDX西新橋ビル（西側）/ KDX Nishi-shimbashi Building(West Side),-,営業時間 24時間 / Open for 24 hours
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-23-7,35.689687,139.695642,D6-14.新宿ファーストウエスト / Shinjuku First West Building,-,営業時間 24時間 / Open for 24 hours
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-10-1,35.689861,139.698354,D6-18. ヨドバシカメラ 新宿西口本店前 / Yodobashi Camera Shinjuku West Main Store,-,営業時間 24時間 / Open for 24 hours
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-19-2,35.683454,139.687807,D6-24.NTT東日本 本社ビル / NTT-EAST HQ BLDG,-,営業時間 24時間 / Open for 24 hours
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-2-11,35.686376,139.693172,D6-27.新宿三井ビルディング二号館 / Shinjuku Mitsui Bldg. No.2,-,営業時間 24時間 / Open for 24 hours
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-20-1,35.694317,139.695709,D6-15.住友不動産西新宿ビル / Sumitomo Realty & Development Nishishinjuku Building,-,営業時間 24時間 / Open for 24 hours
千代田区,西神田２丁目,-,東京都千代田区西神田2-3-11,35.698473,139.755073,A2-02.西神田公園（北側） / Nishikanda Park(North side),-,営業時間 24時間 / Open for 24 hours
千代田区,西神田２丁目,-,東京都千代田区西神田2-3-11,35.698473,139.755073,A2-03.西神田公園（西側） / Nishikanda Park(West side),-,営業時間 24時間 / Open for 24 hours
新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-17-37,35.712451,139.713122,D3-09.西早稲田3丁目 / INishi-Waseda 3-Chome,-,営業時間 24時間 / Open for 24 hours
品川区,西大井２丁目,-,東京都品川区西大井2-14-3,35.599629,139.723490,I1-87.セブン-イレブン西大井滝王子通り店 / Seven-Eleven Nishi-Oi Takioji dori,-,営業時間 24時間 / Open for 24 hours
品川区,西大井６丁目,-,東京都品川区西大井6-5-1,35.601369,139.718653,I1-78.セブン-イレブン西大井店 / Seven-Eleven Nishi-Oi,-,営業時間 24時間 / Open for 24 hours
品川区,西中延１丁目,-,東京都品川区西中延1-6-18,35.612332,139.708329,I1-77.セブン-イレブン品川西中延1丁目店 / Seven-Eleven Shinagawa Nishi-Nakanobu 1 chome,-,営業時間 24時間 / Open for 24 hours
品川区,西品川２丁目,-,東京都品川区西品川2-4-7,35.613860,139.728445,I1-84.セブン-イレブン西品川2丁目店 / Seven-Eleven Nishi-Shinagawa 2 chome,-,営業時間 24時間 / Open for 24 hours
新宿区,西落合２丁目,-,東京都新宿区西落合2-7-24,35.719590,139.678718,D7-09.大栄パーク西落合 / Daiei Park Nishi-ochiai,-,営業時間 24時間 / Open for 24 hours
新宿区,西落合２丁目,-,東京都新宿区西落合2-18-20ナレッジパーク落合ビル,35.721173,139.676708,D7-06. エムアイセミナーハウス / MI SEMINAR HOUSE,-,営業時間 24時間 / Open for 24 hours
新宿区,西落合３丁目,-,東京都新宿区西落合3-28-7,35.725034,139.676012,D7-07. ローソン 新宿西落合三丁目店 / LAWSON Shinjuku Nishiochiai 3-Chome shop,-,営業時間 24時間 / Open for 24 hours
新宿区,西落合４丁目,-,東京都新宿区西落合4-13-17,35.725772,139.678948,D7-05.西落合図書館 /  Nishi Ochiai Library,-,営業時間 24時間 / Open for 24 hours
江東区,青海１丁目,-,東京都江東区青海1-5-4,35.624628,139.781768,H1-27.パレットタウン乗船場 / Palette Town Water Bus Terminal,-,営業時間 24時間 / Open for 24 hours
江東区,青海１丁目,-,東京都江東区青海1-1-20,35.625065,139.776464,H1-143.ダイバーシティ東京 プラザ / DiverCity Tokyo Plaza,-,営業時間 24時間 / Open for 24 hours
江東区,青海２丁目,-,東京都江東区青海2-3-6,35.619290,139.776723,H1-20.日本科学未来館 / National Museum of Emerging Science and Innovation,-,営業時間 24時間 / Open for 24 hours
江東区,青海２丁目,-,東京都江東区青海2-3-1,35.619140,139.775352,H1-26.青海客船ターミナル / Aomi Passenger Ship Terminal,-,営業時間 24時間 / Open for 24 hours
江東区,石島,-,東京都江東区石島5-8-3,35.680271,139.812297,H1-69.ファミリーマート江東石島店 / FamilyMart Koto Ishijima shop,-,営業時間 24時間 / Open for 24 hours
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-12-32（六本木1-1寄り）,35.667137,139.740015,C2-01.アークヒルズ（アーク森ビル） / Ark Hills (Ark Mori Tower),-,営業時間 24時間 / Open for 24 hours
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-3-9,35.670312,139.744649,C3-10.ファミリーマート特許庁前店 / FamilyMart Tokkyocho Mae Store,-,営業時間 24時間 / Open for 24 hours
港区,赤坂２丁目,赤坂,東京都港区赤坂2-14-27,35.672218,139.737175,C3-09.国際新赤坂ビル / Kokusai Shin Akasaka Building,-,営業時間 24時間 / Open for 24 hours
港区,赤坂２丁目,赤坂,東京都港区赤坂2-5-8,35.672606,139.740000,C3-28.ヒューリックＪＰ赤坂ビル / ＨＵＬＩＣ ＪＰAkasaka Bldg.,-,営業時間 24時間 / Open for 24 hours
港区,赤坂３丁目,赤坂,東京都港区赤坂3-8-1,35.676470,139.736949,C3-11.赤坂見附南 / South side of Akasakamitsuke,-,営業時間 24時間 / Open for 24 hours
港区,赤坂４丁目,赤坂,東京都港区赤坂4-18-13,35.674796,139.731714,C3-02.赤坂地区総合支所 / Akasaka Regional City Office,-,営業時間 24時間 / Open for 24 hours
港区,赤坂４丁目,赤坂,東京都港区赤坂4-3-2,35.675022,139.735961,C3-22.ビスタホテル赤坂ビル / VISTA HOTEL AKASAKA Building,-,営業時間 24時間 / Open for 24 hours
港区,赤坂５丁目,赤坂,東京都港区赤坂5-2-20,35.672049,139.733745,C3-08.赤坂パークビルヂング / Akasaka Park Building,-,営業時間 24時間 / Open for 24 hours
港区,赤坂７丁目,赤坂,東京都港区赤坂7-9-4,35.670078,139.733261,C3-26. ホテルリブマックス赤坂 / HOTEL LiVEMAX AKASAKA,-,営業時間 24時間 / Open for 24 hours
港区,赤坂８丁目,赤坂,東京都港区赤坂8-10-32,35.670413,139.728064,C3-06.ホテルアジア会館 / Hotel Asia Center of Japan,-,営業時間 24時間 / Open for 24 hours
新宿区,赤城元町,-,東京都新宿区赤城元町2-1,35.704259,139.735802,D2-14.ローソン神楽坂駅北店 / LAWSON Kagurazaka Station North Shop,-,営業時間 24時間 / Open for 24 hours
江東区,千石２丁目,-,東京都江東区千石2-12-24,35.677145,139.816503,H1-130.トヨタモビリティ東京 深川南・北店 / TOYOTA Mobility Fukagawaminami Kita,-,営業時間 24時間 / Open for 24 hours
渋谷区,千駄ケ谷１丁目,-,東京都渋谷区千駄ヶ谷1-18-5,35.680048,139.710896,M4-12.TNS千駄ヶ谷駐車場 / TNS Sendagaya Parking lot,-,営業時間 24時間 / Open for 24 hours
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ヶ谷5-24-2,35.687627,139.702338,M4-01.新宿タカシマヤ / TAKASHIMAYA Shinjuku Store,-,営業時間 24時間 / Open for 24 hours
渋谷区,千駄ケ谷５丁目,-,東京都渋谷区千駄ヶ谷5-24-3,35.684404,139.703078,M4-03.NTTドコモ代々木ビル / NTT Docomo Yoyogi Bldg.,-,営業時間 24時間 / Open for 24 hours
江東区,扇橋１丁目,-,東京都江東区扇橋1-21-26,35.683916,139.811685,H1-62.扇橋一丁目公園南 / Ogibashi 1-Chome Park South,-,営業時間 24時間 / Open for 24 hours
江東区,扇橋２丁目,-,東京都江東区扇橋2-10-3,35.684262,139.815366,H1-75.ジオ深川住吉 / GEO FUKAGAWA SUMIYOSHI,-,営業時間 24時間 / Open for 24 hours
渋谷区,代々木１丁目,-,東京都渋谷区代々木1-30-14,35.681555,139.701598,M5-14.天翔代々木ANNEX / TENSHO YOYOGI ANNEX,-,営業時間 24時間 / Open for 24 hours
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-9-2,35.688180,139.698689,M5-11.あおい通り/ Aoi Street,-,営業時間 24時間 / Open for 24 hours
渋谷区,代々木２丁目,-,東京都渋谷区代々木2-1-1,35.686607,139.698961,M5-15.新宿マインズタワー / SHINJUKU MAYNDS TOWER,-,営業時間 24時間 / Open for 24 hours
渋谷区,代々木３丁目,-,東京都渋谷区代々木3-25-3,35.684657,139.692389,M5-02.あいおいニッセイ同和損保新宿ビル / Aioi Nissay Dowa Insurance Shinjuku Bldg.,-,営業時間 24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-9-1,35.626314,139.770831,C5-31.ヒルトン東京お台場 / Hilton Tokyo Odaiba,-,営業時間 24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-4-1,35.628882,139.773673,【休止中】H1-24.お台場海浜公園乗船場 / Odaiba Marine Park Water Bus Terminal,休止期間：2021年2月7日（日）昼12:00～2021年10月末予定,営業時間 24時間 / Open for 24 hours
港区,台場１丁目,-,東京都港区台場1-5-5,35.630586,139.777986,【休止中】H1-25.お台場海浜公園東 / Odaiba Marine Park East,休止期間：2021年2月28日（日）昼12:00～2021年11月末予定,営業時間 24時間 / Open for 24 hours
港区,台場２丁目,-,東京都港区台場2-3-1,35.627865,139.776440,C5-32.トレードピアお台場 / TRADEPIA ODAIBA,-,営業時間 24時間 / Open for 24 hours
品川区,大井３丁目,-,東京都品川区大井3-1-1,35.603280,139.728982,I1-30.ローソン 大井三丁目店 / LAWSON Oi 3 Chome shop,-,営業時間 24時間 / Open for 24 hours
品川区,大井５丁目,-,東京都品川区大井5-2-11,35.600192,139.728139,I1-72.セブン-イレブン大井店 / Seven-Eleven Oi Store,-,営業時間 24時間 / Open for 24 hours
品川区,大井６丁目,-,東京都品川区大井6-11-1,35.596787,139.730102,I1-05.品川歴史館 / Shinagawa Historical Museum,-,営業時間 / Open 9:00-17:00月曜･祝日除く / Except Monday and Holidays
品川区,大井６丁目,-,東京都品川区大井6-21-6,35.593274,139.730272,I1-06.大森貝塚遺跡庭園 / Omori Shell Mounds Garden,-,営業時間 24時間 / Open for 24 hours
新宿区,大久保２丁目,-,東京都新宿区大久保2-19-4,35.701379,139.704538,D5-02.セブン-イレブン 新宿大久保通り店 / Seven-Eleven Shinjuku Okubotori store,-,営業時間 24時間 / Open for 24 hours
新宿区,大久保３丁目,-,東京都新宿区大久保3-1-2,35.704955,139.708067,D5-01.新宿コズミックセンター / Shinjuku Cosmic Center,-,営業時間 24時間 / Open for 24 hours
新宿区,大久保３丁目,-,東京都新宿区大久保3-1-1,35.705215,139.707255,D5-05.中央図書館 / Chuo Library,-,"営業時間 / Open 火~土 / Tue.-Sat. 9:00-21:45 日･祝 / Sun. Holiday  9:00-18:00休館日については以下のURLからご確認お願いします｡Regarding closing day, please refer to the following web site.https://www.library.shinjuku.tokyo.jp/"
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-7-2,35.687017,139.765439,A4-02.東京サンケイビル / Tokyo Sankei Building,-,営業時間 24時間 / Open for 24 hours
千代田区,大手町１丁目,大丸有,東京都千代田区大手町１丁目５−１,35.685704,139.763744,A4-06.大手町ファーストスクエア / OTEMACHI 1st SQUARE,-,営業時間 24時間 / Open for 24 hours
千代田区,大手町２丁目,大丸有,東京都千代田区大手町2-2-2,35.685819,139.767069,A4-13.アーバンネット大手町ビル / Urbannet Otemachi Building,-,営業時間 24時間 / Open for 24 hours
江東区,大島４丁目,-,東京都江東区大島4-1-1,35.687757,139.827452,H1-147.大島四丁目団地 / Ojima 4 chome Danchi,-,営業時間 24時間 / Open for 24 hours
江東区,大島９丁目,-,東京都江東区大島9-1-15,35.687528,139.846365,H1-66.中川船番所資料館 / Nakagawa ship Bansho museum,-,営業時間 24時間 / Open for 24 hours
江東区,辰巳１丁目,-,東京都江東区辰巳1-1-40 辰巳駅西口自転車駐車場内3階,35.646883,139.808839,H1-38.辰巳駅西口自転車駐車場（駐輪場内３階） / Tatsumi station western exit bicycle garage,-,営業時間 24時間 / Open for 24 hours
江東区,辰巳１丁目,-,東京都江東区辰巳1-1-44,35.645861,139.808929,H1-52.辰巳駅 / Tatsumi station,-,営業時間 24時間 / Open for 24 hours
江東区,辰巳２丁目,-,東京都江東区辰巳2-8-17,35.647260,139.817417,H1-84.NTT東日本辰巳ビル / NTT-East Tatsumi Build,-,営業時間 24時間 / Open for 24 hours
中央区,築地１丁目,-,東京都中央区築地1-1-1,35.670630,139.772000,B3-01.中央区役所 / Chuo City Office,-,営業時間 24時間 / Open for 24 hours
中央区,築地１丁目,-,東京都中央区築地1-1-1,35.670630,139.772000,B3-02.京橋図書館 / Kyobashi Library,-,"営業時間 / Open 月~金 / Mon.-Fri.  8:30-20:00土 / Sat.  8:30-19:00日･祝 / Sun. Holiday  8:30-17:00※年末年始(12月29日~1月3日)は閉館Due to the New Year's holiday season, we will close from December 29 to January 3."
中央区,築地１丁目,-,東京都中央区築地1-13-1,35.668391,139.769414,【3/17 OPEN】B3-18.銀座松竹スクエア / Ginza Shochiku Square,-,営業時間 24時間 / Open for 24 hours
中央区,築地４丁目,-,東京都中央区築地4-16-2,35.664997,139.769816,B3-12.築地場外市場 / Tsukiji Outer Market,-,営業時間 24時間 / Open for 24 hours
中央区,築地５丁目,-,東京都中央区築地5-1-1先,35.665005,139.767583,B3-04.築地市場駅地下駐輪場 / Tsukijishijo Station Basement,-,営業時間 / Open 5:00~25:00(深夜1時)
中央区,築地５丁目,-,東京都中央区築地5-3-2,35.664203,139.766605,B3-06.朝日新聞東京本社 / Asahi Shimbun Tokyo Head Office,-,営業時間 24時間 / Open for 24 hours
中央区,築地５丁目,-,東京都中央区築地5-1-1,35.665005,139.767583,B3-13.国立がん研究センター / National Cancer Center Hospital,-,営業時間 24時間 / Open for 24 hours
中央区,築地７丁目,-,東京都中央区築地7-18-24,35.664378,139.775666,B3-05.興和住生築地ビル / Kowa Sumisei Tsukiji Bldg.,-,営業時間 24時間 / Open for 24 hours
中央区,築地７丁目,-,東京都中央区築地7-18-28,35.664980,139.776120,B3-09.築地永谷コーポラス / Tsukiji Nagatani corporate house,-,営業時間 24時間 / Open for 24 hours
新宿区,中落合３丁目,-,東京都新宿区中落合3-1-3,35.722314,139.691658,D7-02.セブン-イレブン 新宿中落合3丁目店 / Seven-Eleven Shinjuku Nakaochiai 3chome store,-,営業時間 24時間 / Open for 24 hours
江東区,潮見１丁目,-,東京都江東区潮見1-3-2,35.656553,139.811519,H1-63.東京スイソミル / Tokyo Suisomiru,-,営業時間 24時間 / Open for 24 hours
江東区,潮見２丁目,-,東京都江東区潮見2-8-8,35.658266,139.818345,H1-14.ホテルリブマックス東京潮見駅前 / HOTEL LiVEMAX TOKYO-SHIOMI-EKIMAE,-,営業時間 24時間 / Open for 24 hours
江東区,潮見２丁目,-,東京都江東区潮見2-3-10,35.658143,139.815802,H1-48.セブン-イレブン 江東潮見２丁目店 / Seven-Eleven Koto Shiomi 2-Chome store,-,営業時間 24時間 / Open for 24 hours
江東区,潮見２丁目,-,東京都江東区潮見2-8-6,35.657874,139.818976,H1-142.東京ベイ潮見プリンスホテル / Tokyo Bay Shiomi Prince Hotel,-,営業時間 24時間 / Open for 24 hours
新宿区,津久戸町,-,東京都新宿区津久戸町1-2,35.702397,139.741473,D2-01.あずさセンタービル（軽子坂通り）/ Azusa Center Building （Karukozaka Street）,-,営業時間 24時間 / Open for 24 hours
中央区,佃１丁目,-,東京都中央区佃1-11-9,35.669335,139.784297,B4-10.リバーシティ/ River City,-,営業時間 24時間 / Open for 24 hours
中央区,佃２丁目,-,東京都中央区佃2-1-2,35.669620,139.786459,B4-15.リバーシティ イーストタワーズ / River City East Towers,-,営業時間 24時間 / Open for 24 hours
中央区,佃２丁目,-,東京都中央区佃2-2-11,35.668028,139.786512,B4-19.コーシャタワー佃 / Kosha Tower Tsukuda,-,営業時間 24時間 / Open for 24 hours
江東区,冬木,-,東京都江東区冬木11-17,35.673513,139.800034,H1-73.イシマビル / Ishima Building,-,営業時間 24時間 / Open for 24 hours
江東区,東雲１丁目,-,東京都江東区東雲1-9-14,35.646477,139.804421,H1-17.東雲水辺公園 / Shinonome Mizube Park,-,営業時間 24時間 / Open for 24 hours
江東区,東雲１丁目,-,東京都江東区東雲1-9-14,35.646477,139.804421,H1-21.東雲キャナルコートCODAN / Shinonome Canal Court CODAN,-,営業時間 24時間 / Open for 24 hours
江東区,東雲１丁目,-,東京都江東区東雲1-7-12,35.647810,139.798569,H1-23.KDX豊洲グランスクエア / KDX Toyosu Grand Square,-,営業時間 24時間 / Open for 24 hours
江東区,東雲１丁目,-,東京都江東区東雲1-6-13,35.646630,139.801094,H1-113.123+N東雲店 / 123+N Shinonome Shop,-,営業時間 24時間 / Open for 24 hours
江東区,東雲２丁目,-,東京都江東区東雲2-10-1,35.640176,139.804245,H1-64.ローソン東雲駅前店 / LAWSON Shinonome Station-Mae shop,-,営業時間 24時間 / Open for 24 hours
江東区,東雲２丁目,-,東京都江東区東雲2-4-1,35.642237,139.798100,H1-145.東雲都橋住宅 / Shinonome Miyakobashi Juutaku,-,営業時間 24時間 / Open for 24 hours
新宿区,東五軒町,-,東京都新宿区東五軒町5-19,35.706791,139.739792,D2-07.ファミリーマート東五軒町店 / FamilyMart Higashigokencho shop,-,営業時間 24時間 / Open for 24 hours
品川区,東五反田２丁目,-,東京都品川区東五反田2-22-13,35.623080,139.731053,"I1-64.株式会社ユアス ゆうパック取扱所：ポストのうしろ / Japan Post's domestic parcel delivery service center : YOURS, LTD.",-,営業時間 24時間 / Open for 24 hours
品川区,東五反田５丁目,-,東京都品川区東五反田5-9-22,35.631307,139.725580,I1-47. NTT東日本 関東病院（南側） /  NTT Medical Center Tokyo(South Side),-,営業時間 24時間 / Open for 24 hours
品川区,東五反田５丁目,-,東京都品川区東五反田5-9-22,35.631307,139.725580,I1-48. NTT東日本 関東病院（北側） / NTT Medical Center Tokyo(North Side),-,営業時間 24時間 / Open for 24 hours
江東区,東砂１丁目,-,東京都江東区東砂1-2-13,35.683663,139.839857,H1-136.東砂一丁目公園 / Higashisuna 1 chome Park,-,営業時間 24時間 / Open for 24 hours
江東区,東砂２丁目,-,東京都江東区東砂2-12-31,35.684473,139.844067,H1-77.ライフ東砂店 / LIFE Higashisuna Store,-,営業時間 24時間 / Open for 24 hours
江東区,東砂４丁目,-,東京都江東区東砂4-24-1,35.679201,139.839508,H1-122.東砂スポーツセンター / Higashisuna Sports Center,-,営業時間 24時間 / Open for 24 hours休館日は第2･第4月曜日(休日にあたる場合は､その翌日)､年末年始12月29日~1月3日詳細については､以下のURLからご確認をお願いいたします｡https://www.koto-hsc.or.jp/sports_center5/
江東区,東砂７丁目,-,東京都江東区東砂7-19-5,35.672656,139.837805,H1-102.ファミリーマート東砂七丁目店 / Family Mart Higashisuna 7Chome Store,-,営業時間 24時間 / Open for 24 hours
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-5-2,35.665619,139.760797,C1-49. 汐留シティセンター / Shiodome City Center,-,営業時間 24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-15-9,35.694935,139.782685,A3-36.クロックカフェ東神田 / Clock café Higashi-kanda,-,営業時間 / Open  9:30 - 22:00
千代田区,東神田１丁目,-,東京都千代田区東神田1-9‐8,35.694697,139.779756,A3-44.THE WAVES AKIHABARA,-,営業時間 24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-7-10,35.694812,139.779300,A3-43.unito CHIYODA,-,営業時間 24時間 / Open for 24 hours
千代田区,東神田２丁目,-,東京都千代田区東神田2-10-9,35.695731,139.781517,A3-37.THE PORTAL AKIHABARA,-,営業時間 24時間 / Open for 24 hours
品川区,東大井１丁目,-,東京都品川区東大井1-1-10,35.606430,139.743380,I1-65.セブン-イレブン品川東大井1丁目店 / Seven-Eleven Shinagawa Higashi-Oi 1 Chome Store,-,営業時間 24時間 / Open for 24 hours
品川区,東中延２丁目,-,東京都品川区東中延2-4-6,35.608997,139.714111,I1-46.セブン-イレブン品川東中延2丁目店 / Seven-Eleven Shinagawa Higashi-Nakanobu 2 Chome shop,-,営業時間 24時間 / Open for 24 hours
中央区,東日本橋２丁目,-,東京都中央区東日本橋2-22-4,35.694068,139.787061,B1-04.産業会館 / Industrial Hall,-,営業時間 24時間 / Open for 24 hours
品川区,東品川１丁目,-,東京都品川区東品川1-3-15,35.622292,139.745935,I1-62.天王洲Rim / TENNOZ Rim,-,営業時間 24時間 / Open for 24 hours
品川区,東品川１丁目,-,東京都品川区東品川1-2-5,35.622874,139.744645,I1-80.リバーサイド品川港南ビル / RIVERSIDE Shinagawa Kounan Building,-,営業時間 24時間 / Open for 24 hours
品川区,東品川２丁目,-,東京都品川区東品川2-3-10,35.623690,139.750921,I1-35.シーフォートスクエア / Sea Fort Square,-,営業時間 24時間 / Open for 24 hours
品川区,東品川２丁目,-,東京都品川区東品川2-2-20,35.622123,139.750140,I1-54.天王洲オーシャンスクエア / Tennoz Ocean Square,-,営業時間 24時間 / Open for 24 hours
品川区,東品川２丁目,-,東京都品川区東品川2-5-42,35.620508,139.749304,I1-53.天王洲公園 / Tennozu Park,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-9-21,35.616807,139.749638,I1-09.東品川海上公園第1 / Higashi-Shinagawa Sea Park Dai-1,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-9-21,35.616807,139.749638,I1-17.東品川海上公園第2 / Higashi-Shinagawa Sea Park Dai-2,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-15-1,35.614405,139.746905,I1-18.東品川公園 / Higashi-Shinagawa Park,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-24-16,35.611320,139.745651,I1-32.ローソン 東品川三丁目店 / LAWSON Higashi-Shinagawa 3 Chome shop,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-28-22,35.611832,139.747912,I1-34.NTT品川ビル / NTT Shinagawa Build,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-7-10,35.616306,139.747542,I1-73.ローソン東品川海岸通店 / LAWSON Higashi-Shinagawa Kaigan-dori shop,-,営業時間 24時間 / Open for 24 hours
品川区,東品川４丁目,-,東京都品川区東品川4-10-18,35.607253,139.746793,I1-52.カスタリアタワー品川シーサイド / CASTALIA Tower Shinagawa Seaside,-,営業時間 24時間 / Open for 24 hours
港区,東麻布１丁目,-,東京都港区東麻布1-8-4,35.657132,139.743627,C2-16.ザ・ベルグレイヴィア麻布 / THE BELGRAVIA AZABU,-,営業時間 24時間 / Open for 24 hours
港区,東麻布２丁目,-,東京都港区東麻布2-16-11,35.656947,139.740907,C2-04.飯倉いきいきプラザ / Iikura Iki-iki Plaza,-,営業時間 24時間 / Open for 24 hours
江東区,東陽２丁目,-,東京都江東区東陽2-3-12,35.667825,139.816874,H1-146.ホテルルートインGrand東京東陽町 / HOTEL ROUTE-INN Grand TOKYO TOYOCHO,-,営業時間 24時間 / Open for 24 hours
江東区,東陽４丁目,-,東京都江東区東陽4-11-28,35.672613,139.817301,H1-30.江東区役所（北側） / Koto City Office(North Side),-,営業時間 24時間 / Open for 24 hours
江東区,東陽４丁目,-,東京都江東区東陽4-11-28,35.672613,139.817301,H1-31.江東区役所（南側） / Koto City Office(South Side),-,営業時間 24時間 / Open for 24 hours
江東区,東陽４丁目,-,東京都江東区東陽4-6-11,35.670827,139.819391,H1-71.セブン-イレブン 江東東陽4丁目店 / Seven-Eleven Koto Toyo 4-Chome store,-,営業時間 24時間 / Open for 24 hours
江東区,東陽６丁目,-,東京都江東区東陽6-3-2,35.675304,139.815734,H1-43.東京イースト21 / Tokyo East 21,-,営業時間 24時間 / Open for 24 hours
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-12-1,35.658003,139.698143,M3-01.渋谷マークシティ / SHIBUYA MARK CITY,-,営業時間 / Open 6:00-23:59※ﾅﾁｭﾗﾙﾛｰｿﾝ｢渋谷道玄坂一丁目店｣の脇道奥､および渋谷ﾏｰｸｼﾃｨｳｴｽﾄ 4Fの｢Zoff Plus 渋谷ﾏｰｸｼﾃｨ店｣と｢ﾁｪﾙｼｰｶﾌｪ 渋谷ﾏｰｸｼﾃｨ店｣の間になります｡
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-10-8,35.656994,139.698552,M3-11.渋谷道玄坂東急ビル/ Shibuya Dogenzaka Tokyu Bldg,-,営業時間 / Open 5:10 - 23:50
千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-5,35.670593,139.757404,A5-05.みずほ銀行内幸町本部ビル / Mizuho Bank Uchisaiwaicho Headquarters Building,-,営業時間 24時間 / Open for 24 hours
千代田区,内幸町２丁目,-,東京都千代田区内幸町2-2-2,35.670600,139.755229,A5-07.富国生命ビル / FUKOKUSEIMEI BLDG.,-,営業時間 24時間 / Open for 24 hours
