指標名,神社・寺院・教会,,,,,,
出典,NAVITIME,,,,,,
年次,2021/2/2取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,（2019年度：685件。2020年度：609件）,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ
港区,六本木７丁目,六本木,東京都港区六本木7-7-7,35.66418,139.72778,天祖神社・龍土神明宮,神社
港区,南青山５丁目,-,東京都港区南青山5-1-7,35.66229,139.71336,稲荷神社,神社
港区,東新橋２丁目,虎ノ門広域,東京都港区東新橋2丁目1-1,35.66187,139.75744,日比谷神社,神社
港区,六本木６丁目,六本木,東京都港区六本木6-7-14,35.6603,139.73028,朝日神社,神社
港区,麻布台２丁目,-,東京都港区麻布台2-2-14,35.65879,139.74177,熊野神社,神社
港区,芝大門１丁目,-,東京都港区芝大門1丁目12-7,35.65861,139.75381,芝大神宮,神社
港区,西麻布３丁目,-,東京都港区西麻布3丁目2-17,35.65771,139.72555,櫻田神社,神社
港区,麻布十番１丁目,-,東京都港区麻布十番1-4-6,35.65669,139.73508,十番稲荷神社,神社
港区,芝公園４丁目,-,東京都港区芝公園4丁目8-10,35.65645,139.74762,東照宮,神社
港区,浜松町２丁目,-,東京都港区浜松町2-9-8,35.65486,139.75568,稲荷神社,神社
港区,元麻布１丁目,-,東京都港区元麻布1-4-23,35.65404,139.73266,麻布氷川神社,神社
港区,三田１丁目,-,東京都港区三田1-4-74,35.6539,139.74136,元神明宮,神社
港区,芝３丁目,-,東京都港区芝3-12-19,35.6524,139.74728,柳神社,神社
港区,三田２丁目,-,東京都港区三田2-13-9,35.64994,139.74126,三田春日神社,神社
港区,三田３丁目,-,東京都港区三田3-7-16,35.64395,139.74289,御田八幡神社,神社
港区,白金２丁目,-,東京都港区白金2丁目1-7,35.64141,139.73106,白金氷川神社,神社
港区,高輪１丁目,-,東京都港区高輪1-18-11,35.64034,139.735,稲荷神社,神社
港区,白金台１丁目,-,東京都港区白金台1-1-7,35.63832,139.72968,古地老稲荷神社,神社
港区,高輪２丁目,-,東京都港区高輪2丁目14-18,35.63746,139.73687,宗教法人高輪神社,神社
港区,高輪２丁目,-,東京都港区高輪2丁目15-10,35.63746,139.73687,稲荷神社,神社
港区,白金台２丁目,-,東京都港区白金台2-26-14,35.63366,139.72884,真先稲荷神社,神社
港区,台場１丁目,-,東京都港区台場1-7-1 アクアシティお台場7F,35.63096,139.77851,アクアシティお台場神社,神社
港区,高輪４丁目,-,東京都港区高輪4-10-23,35.62664,139.73454,高山稲荷神社,神社
江東区,亀戸５丁目,-,東京都江東区亀戸5-32-20,35.69919,139.82913,三尊教会,教会
江東区,亀戸１丁目,-,東京都江東区亀戸1丁目7-3,35.69522,139.82273,東京ゴスペルハウス,教会
江東区,大島７丁目,-,東京都江東区大島7丁目19-2,35.69225,139.84066,日本基督教団大島シオン教会,教会
江東区,住吉２丁目,-,東京都江東区住吉2丁目27-1,35.68895,139.81689,イムマヌエル綜合伝道団深川教会,教会
江東区,常盤２丁目,-,東京都江東区常盤2丁目7-5,35.68487,139.79733,天理教 分教会 千代田,教会
江東区,北砂５丁目,-,東京都江東区北砂5-14-7,35.68283,139.8332,砂町教会,教会
江東区,白河２丁目,-,東京都江東区白河2-13-12,35.68246,139.80232,日本バプテスト深川教会,教会
江東区,三好３丁目,-,東京都江東区三好3-6-5,35.68018,139.80524,天理教 分教会 常磐,教会
江東区,北砂４丁目,-,東京都江東区北砂4丁目24-6,35.67819,139.83083,金光教 砂町教会,教会
江東区,冬木,-,東京都江東区冬木16-7,35.67483,139.80141,日本聖公会東京教区 聖救主教会,教会
江東区,永代１丁目,-,東京都江東区永代1丁目7-4,35.67465,139.78968,カトリック永代教会,教会
江東区,門前仲町１丁目,-,東京都江東区門前仲町1丁目8-4,35.67326,139.79428,明光教会,教会
江東区,門前仲町１丁目,-,東京都江東区門前仲町1丁目8-6,35.67326,139.79428,天理教仲町分教会,教会
江東区,木場２丁目,-,東京都江東区木場2-17-10,35.6707,139.80417,堺福音教会東京チャペル,教会
江東区,木場６丁目,-,東京都江東区木場6-5-19,35.66686,139.80683,日本基督教団 深川教会,教会
江東区,潮見２丁目,-,東京都江東区潮見2丁目10-10,35.65821,139.8175,宗教法人カトリック中央協議会,教会
江東区,潮見２丁目,-,東京都江東区潮見2丁目10-5,35.65821,139.8175,カトリック東京大司教区 潮見教会,教会
江東区,亀戸３丁目,-,東京都江東区亀戸3丁目34-2,35.70467,139.82237,龍眼寺,寺院
江東区,亀戸３丁目,-,東京都江東区亀戸3-43-3,35.70467,139.82237,普門院,寺院
江東区,亀戸３丁目,-,東京都江東区亀戸3丁目6-1,35.70467,139.82237,亀戸天神藤まつり,寺院
江東区,亀戸３丁目,-,東京都江東区亀戸3丁目42-1,35.70467,139.82237,光明寺,寺院
江東区,亀戸４丁目,-,東京都江東区亀戸4丁目24-1,35.70287,139.82929,東覚寺,寺院
江東区,亀戸４丁目,-,東京都江東区亀戸4丁目48-3,35.70287,139.82929,常光寺,寺院
江東区,大島８丁目,-,東京都江東区大島8丁目38-32,35.68841,139.84159,宝塔寺,寺院
江東区,森下２丁目,-,東京都江東区森下2-22-9,35.68794,139.79926,長慶寺,寺院
江東区,猿江１丁目,-,東京都江東区猿江1丁目11-15,35.68572,139.81171,重願寺,寺院
江東区,扇橋２丁目,-,東京都江東区扇橋2丁目8-10,35.68364,139.81554,西岸寺,寺院
江東区,東砂１丁目,-,東京都江東区東砂1-4-6,35.68327,139.84021,上妙寺,寺院
江東区,東砂１丁目,-,東京都江東区東砂1丁目4-10,35.68327,139.84021,因速寺,寺院
江東区,白河１丁目,-,東京都江東区白河1丁目3-32,35.68232,139.79984,霊巌寺,寺院
江東区,白河１丁目,-,東京都江東区白河1-1-8,35.68232,139.79984,雄松院,寺院
江東区,北砂２丁目,-,東京都江東区北砂2-1-40,35.68127,139.82621,妙久寺,寺院
江東区,清澄３丁目,-,東京都江東区清澄3丁目4-23,35.68091,139.79795,本誓寺,寺院
江東区,清澄３丁目,-,東京都江東区清澄3丁目4-22,35.68091,139.79795,常照院,寺院
江東区,清澄３丁目,-,東京都江東区清澄3丁目4-11,35.68091,139.79795,江月院,寺院
江東区,三好３丁目,-,東京都江東区三好3-7-5,35.68018,139.80524,良信院,寺院
江東区,三好２丁目,-,東京都江東区三好2-11-14,35.68,139.80245,摂心院,寺院
江東区,三好２丁目,-,東京都江東区三好2-10-4,35.68,139.80245,潮江院,寺院
江東区,三好１丁目,-,東京都江東区三好1-6-6,35.67975,139.80009,長専院,寺院
江東区,三好１丁目,-,東京都江東区三好1丁目5-12,35.67975,139.80009,済生院,寺院
江東区,三好１丁目,-,東京都江東区三好1丁目4-14,35.67975,139.80009,松林院華厳院,寺院
江東区,三好１丁目,-,東京都江東区三好1丁目3-19,35.67975,139.80009,唱行院,寺院
江東区,平野１丁目,-,東京都江東区平野1-13-6,35.67824,139.79952,円珠院,寺院
江東区,平野１丁目,-,東京都江東区平野1-14-7,35.67824,139.79952,本立院,寺院
江東区,平野１丁目,-,東京都江東区平野1-14-10,35.67824,139.79952,宗教法人善応院,寺院
江東区,平野２丁目,-,東京都江東区平野2丁目3-4,35.67771,139.80262,宣明院,寺院
江東区,深川２丁目,-,東京都江東区深川2-16-3,35.67565,139.79793,賢臺山 法乗院 深川 ゑんま堂,寺院
江東区,深川２丁目,-,東京都江東区深川2-19-13,35.67565,139.79793,増林寺,寺院
江東区,深川２丁目,-,東京都江東区深川2丁目22-5,35.67565,139.79793,正覚寺,寺院
江東区,深川２丁目,-,東京都江東区深川2丁目16-27,35.67565,139.79793,陽岳寺,寺院
江東区,深川２丁目,-,東京都江東区深川2丁目22-11,35.67565,139.79793,慧然寺,寺院
江東区,富岡１丁目,-,東京都江東区富岡1-17-13,35.6714,139.79809,成田山 深川不動堂,寺院
江東区,富岡１丁目,-,東京都江東区富岡1丁目15-1,35.6714,139.79809,永代寺,寺院
江東区,常盤１丁目,-,東京都江東区常盤1-2,35.6837164,139.7944466,正木稲荷神社,神社
江東区,亀戸３丁目,-,東京都江東区亀戸3-6-1,35.70467,139.82237,亀戸天神社,神社
江東区,亀戸３丁目,-,東京都江東区亀戸3丁目57-22,35.70467,139.82237,亀戸香取神社,神社
江東区,亀戸３丁目,-,東京都江東区亀戸3丁目38-35,35.70467,139.82237,天祖神社,神社
江東区,亀戸３丁目,-,東京都江東区亀戸3-6-1,35.70467,139.82237,御嶽神社,神社
江東区,亀戸４丁目,-,東京都江東区亀戸4-37-13,35.70287,139.82929,石井神社,神社
江東区,亀戸４丁目,-,東京都江東区亀戸4-11-19,35.70287,139.82929,水神社,神社
江東区,亀戸９丁目,-,東京都江東区亀戸9-15-7,35.69807,139.84226,亀戸浅間神社,神社
江東区,大島７丁目,-,東京都江東区大島7丁目24-1,35.69225,139.84066,東大島神社,神社
江東区,大島３丁目,-,東京都江東区大島3-21-9,35.6916,139.82898,稲荷神社,神社
江東区,大島２丁目,-,東京都江東区大島2-15-4,35.69138,139.82303,愛宕神社,神社
江東区,大島５丁目,-,東京都江東区大島5丁目39-26,35.68788,139.83544,大島稲荷神社,神社
江東区,森下１丁目,-,東京都江東区森下1-3-17,35.68772,139.79748,深川神明宮,神社
江東区,猿江１丁目,-,東京都江東区猿江1-22-12,35.68572,139.81171,日先神社,神社
江東区,東砂２丁目,-,東京都江東区東砂2-14-5,35.68419,139.84386,稲荷神社,神社
江東区,北砂３丁目,-,東京都江東区北砂3-21-11,35.68241,139.82897,治兵衛稲荷神社,神社
江東区,清澄２丁目,-,東京都江東区清澄2丁目12-12,35.68134,139.79591,深川稲荷神社 深川七福神 布袋尊,神社
江東区,千田,-,東京都江東区千田12-8,35.68125,139.81567,宇迦八幡宮,神社
江東区,清澄３丁目,-,東京都江東区清澄3-9-14,35.68091,139.79795,三穂道別稲荷神社,神社
江東区,東砂３丁目,-,東京都江東区東砂3-17-17,35.67986,139.84482,稲荷神社,神社
江東区,佐賀２丁目,-,東京都江東区佐賀2-4-8,35.67921,139.79157,稲荷神社,神社
江東区,北砂４丁目,-,東京都江東区北砂4-25-15,35.67819,139.83083,亀高神社,神社
江東区,東砂４丁目,-,東京都江東区東砂4-2-18,35.678,139.83905,天祖神社,神社
江東区,東砂５丁目,-,東京都江東区東砂5-4-10,35.67573,139.8437,稲荷神社,神社
江東区,東砂６丁目,-,東京都江東区東砂6丁目13-4,35.67212,139.84388,天祖神社,神社
江東区,富岡１丁目,-,東京都江東区富岡1-20-3,35.6714,139.79809,富岡八幡宮,神社
江東区,牡丹１丁目,-,東京都江東区牡丹1-12-9,35.67073,139.79404,稲荷神社,神社
江東区,南砂７丁目,-,東京都江東区南砂7丁目14-18,35.66888,139.83561,富賀岡八幡宮,神社
江東区,木場６丁目,-,東京都江東区木場6丁目13-13,35.66686,139.80683,洲崎神社,神社
