指標名,銀行・ATM,,,,,
中央区,日本橋本石町３丁目,日八京,東京都中央区日本橋本石町3丁目3-5,35.687804,139.77126,山口銀行東京支店
中央区,晴海１丁目,-,東京都中央区晴海1-8-12 晴海トリトンスクエアタワーZ・28F,35.657283,139.781507,資産管理サービス信託銀行株式会社
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町12-9,35.690546,139.779075,滋賀銀行東京支店
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目15-2,35.678408,139.774795,鹿児島銀行東京支店
中央区,銀座４丁目,-,東京都中央区銀座4-14-11,35.668914,139.768476,七十七銀行東京支店
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1丁目5-3,35.680805,139.779571,七十七銀行日本橋支店
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1丁目2-13,35.687983,139.779112,芝信用金庫日本橋支店
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1丁目11-8,35.685745,139.775678,芝信用金庫日本橋支店プラザ日本橋出張所
中央区,京橋３丁目,日八京,東京都中央区京橋3丁目13-1,35.674874,139.77217,秋田銀行東京支店
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目3-4,35.681379,139.772116,十八親和銀行東京中央支店
中央区,日本橋本町４丁目,日八京,東京都中央区日本橋本町4丁目1-10,35.689307,139.774131,十六銀行東京支店
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-10-17,35.676161,139.766835,商工組合中央金庫 本店
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町10-10,35.691402,139.77919,小伝馬町郵便局
中央区,新富２丁目,-,東京都中央区新富2丁目4-2,35.671909,139.773472,昭和信用金庫京橋支店
中央区,銀座１丁目,-,東京都中央区銀座1丁目18-8,35.67384,139.771287,城南信用金庫銀座支店
中央区,築地３丁目,-,東京都中央区築地3丁目16-11,35.666434,139.77113,城北信用金庫中央支店
中央区,東日本橋３丁目,-,東京都中央区東日本橋3丁目7-16,35.691359,139.784406,城北信用金庫日本橋支店
中央区,八重洲２丁目,日八京,東京都中央区八重洲2丁目7-2,35.67746,139.767712,常陽銀行東京営業部
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-3-7,35.682848,139.771858,信金中央金庫
中央区,八重洲１丁目,日八京,東京都中央区八重洲1丁目3-7,35.682848,139.771858,信金中央金庫本店
中央区,京橋３丁目,日八京,東京都中央区京橋3丁目8-1,35.675271,139.771203,信金中央金庫本店京橋出張所
中央区,銀座５丁目,-,東京都中央区銀座5丁目4番3号 対鶴館6階,35.671961,139.763556,新生銀行 銀座フィナンシャルセンター
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-1-6,35.679577,139.770082,新生銀行 東京フィナンシャルセンター/東京住宅ローンセンター
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-4-3,35.687305,139.773939,新生銀行 本店フィナンシャルセンター/本店住宅ローンセンター
中央区,日本橋本町３丁目,日八京,東京都中央区日本橋本町3-3-4,35.688682,139.773947,新日本橋駅前郵便局
中央区,新富１丁目,-,東京都中央区新富1-19-1,35.673288,139.775786,新富郵便局
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-8-7,35.676591,139.767959,親和銀行 東京支店
中央区,晴海１丁目,-,東京都中央区晴海1-8-16,35.657351,139.782246,晴海トリトンスクエア郵便局
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目8-6,35.681438,139.775134,清水銀行東京支店
中央区,築地５丁目,-,東京都中央区築地5丁目6-4,35.662664,139.764903,生活彩家浜離宮三井ビル 共同出張所(イーネットATM)
中央区,明石町,-,東京都中央区明石町8-1,35.667013,139.778628,聖路加ガーデン内郵便局
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目1-2,35.681011,139.771505,西武信用金庫日本橋支店
中央区,日本橋室町４丁目,日八京,東京都中央区日本橋室町4丁目4-10,35.688984,139.773317,青森銀行東京支店
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2丁目3-3,35.688635,139.780609,千葉興業銀行東京支店
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-5-5 コレド室町3 1F,35.686173,139.774227,千葉銀行 東京営業部 コレド室町店
中央区,京橋３丁目,日八京,東京都中央区京橋3丁目8-1,35.675271,139.771203,全国信用金庫厚生年金基金
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目9-5,35.67822,139.772596,全国信用組合厚生年金基金
中央区,日本橋室町３丁目,日八京,東京都中央区日本橋室町3丁目4-7,35.688559,139.773553,荘内銀行東京支店
中央区,八重洲１丁目,日八京,東京都中央区八重洲1丁目3-22,35.683084,139.771173,足利銀行東京支店
中央区,八丁堀２丁目,-,東京都中央区八丁堀2丁目6-1,35.677318,139.775703,大垣共立銀行東京支店
中央区,銀座２丁目,-,東京都中央区銀座2丁目12-9,35.671522,139.769437,大東京信用組合 銀座支店
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目3-4,35.681379,139.772116,大分銀行東京支店
中央区,銀座６丁目,-,東京都中央区銀座6-14-8,35.668471,139.765198,第一勧業信用組合東銀座支店
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目2-5,35.678842,139.770738,第三銀行東京支店
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1丁目6-5,35.68543,139.774602,第四銀行東京支店
中央区,日本橋本町３丁目,日八京,東京都中央区日本橋本町3丁目9-4,35.689654,139.776771,筑邦銀行東京支店
中央区,湊３丁目,-,東京都中央区湊3-6-9,35.669953,139.778409,中ノ郷信用組合京橋支店
中央区,勝どき３丁目,-,東京都中央区勝どき3-13-1,35.659179,139.773638,中央勝どき三郵便局
中央区,勝どき１丁目,-,東京都中央区勝どき1-7-1(勝どきサンスクェア2階),35.659784,139.777665,中央勝どき郵便局
中央区,新川２丁目,-,東京都中央区新川2-15-11,35.674662,139.783775,中央新川二郵便局
中央区,新川１丁目,-,東京都中央区新川1-9-11,35.677368,139.782515,中央新川郵便局
中央区,新富２丁目,-,東京都中央区新富2-5-1,35.671836,139.773801,中央新富二郵便局
中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-15-1,35.684607,139.785559,中央人形町二郵便局
中央区,佃３丁目,-,東京都中央区佃3-5-8,35.664604,139.785612,中央佃郵便局
中央区,八丁堀２丁目,-,東京都中央区八丁堀2-9-1,35.676433,139.775142,中央八丁堀郵便局
中央区,日本橋浜町１丁目,-,東京都中央区日本橋浜町1-5-1,35.689569,139.786887,中央浜町一郵便局
中央区,豊海町,-,東京都中央区豊海町5-1,35.653492,139.769782,中央豊海郵便局
中央区,湊２丁目,-,東京都中央区湊2-7-4,35.671485,139.779104,中央湊郵便局
中央区,銀座７丁目,-,東京都中央区銀座7丁目14-13,35.667117,139.764658,中央労働金庫 銀座支店
中央区,新川１丁目,-,東京都中央区新川1丁目23-4,35.676922,139.784661,中央労働金庫 日本橋支店
中央区,八丁堀４丁目,-,東京都中央区八丁堀4丁目10-4,35.674418,139.778379,中京銀行東京支店
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1丁目2-18,35.681708,139.779368,朝日信用金庫日本橋支店
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町22-1,35.681418,139.786397,東京シティターミナル内郵便局
中央区,八丁堀２丁目,-,東京都中央区八丁堀2丁目12-7,35.676829,139.776156,東京シティ信用金庫京橋支店
中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2丁目13-6,35.688063,139.785949,東京シティ信用金庫日本橋支店
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1丁目9-14,35.684875,139.775594,東京シティ信用金庫本店
中央区,銀座７丁目,-,東京都中央区銀座7-13-10,35.667663,139.764007,東京スター銀行ATM 銀座支店
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-5-8,35.680609,139.779344,東京証券信用組合
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町4-2,35.690328,139.777286,東京信用金庫日本橋支店
中央区,京橋３丁目,日八京,東京都中央区京橋3丁目8-1,35.675271,139.771203,東京都信用金庫協会(一般社団法人)
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目9-5,35.67822,139.772596,東京都信用組合協会(一般社団法人)
中央区,東日本橋３丁目,-,東京都中央区東日本橋3-4-10,35.691399,139.783302,東日本橋三郵便局
中央区,日本橋久松町,-,東京都中央区日本橋久松町11-6 日本橋TSビル 7F,35.689792,139.784793,東日本銀行 東日本橋支店
中央区,勝どき２丁目,-,東京都中央区勝どき2丁目10-16,35.658803,139.777513,東日本銀行月島支店
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目11-2,35.678989,139.773427,東日本銀行本店営業部
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目6-1,35.677817,139.771345,東邦銀行東京支店
中央区,日本橋室町３丁目,日八京,東京都中央区日本橋室町3丁目4-7,35.688559,139.773553,東北銀行東京支店
中央区,銀座３丁目,-,東京都中央区銀座3丁目10-7,35.671095,139.767996,東和銀行東京支店
中央区,日本橋本町３丁目,日八京,東京都中央区日本橋本町3丁目9-4,35.689654,139.776771,徳島大正銀行東京支店
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目13-12,35.680659,139.77564,南都銀行東京営業部
中央区,晴海１丁目,-,東京都中央区晴海1-8-11 晴海アイランドトリトンスクエアオフィスタワーY,35.656483,139.781424,日本トラスティ・サービス信託銀行株式会社
中央区,日本橋茅場町２丁目,-,東京都中央区日本橋茅場町2-4-6,35.678645,139.778233,日本橋茅場町郵便局
中央区,日本橋室町３丁目,日八京,東京都中央区日本橋室町3-2-1(日本橋室町三井タワー地下1階),35.687839,139.772581,日本橋室町三井タワー内郵便局
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-12-13(日本橋鮒佐ビル1階),35.68615,139.775318,日本橋室町郵便局
中央区,日本橋小舟町,-,東京都中央区日本橋小舟町4-1,35.687532,139.777239,日本橋小舟町郵便局
中央区,日本橋小網町,-,東京都中央区日本橋小網町11-5,35.682765,139.781249,日本橋小網町郵便局
中央区,日本橋人形町１丁目,-,東京都中央区日本橋人形町1-5-10,35.685363,139.781966,日本橋人形町郵便局
中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町12-1,35.690133,139.780882,日本橋大伝馬町郵便局
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-2-10,35.681743,139.772746,日本橋南郵便局
中央区,日本橋浜町３丁目,-,東京都中央区日本橋浜町3-25-10,35.685196,139.78954,日本橋浜町郵便局
中央区,日本橋本町４丁目,日八京,東京都中央区日本橋本町4-14-2,35.690553,139.776394,日本橋本町郵便局
中央区,日本橋１丁目,日八京,東京都中央区日本橋1-18-1,35.683296,139.777296,日本橋郵便局
中央区,日本橋室町４丁目,日八京,東京都中央区日本橋室町4丁目1-22,35.688536,139.771736,八十二銀行東京営業部
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-1(八重洲地下街北1),35.6808589,139.7691815,八重洲地下街郵便局
中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-2-1 室町東三井ビルディング(コレド室町1) 17F,35.686706,139.774203,肥後銀行 東京支店
中央区,日本橋３丁目,日八京,東京都中央区日本橋3丁目8-2,35.68042,139.772723,百十四銀行東京支店
中央区,八重洲２丁目,日八京,東京都中央区八重洲2丁目8-7,35.676591,139.767959,福岡銀行東京支店
中央区,日本橋小網町,-,東京都中央区日本橋小網町16-1,35.68398,139.780394,北越銀行東京中央支店
中央区,日本橋室町３丁目,日八京,東京都中央区日本橋室町3丁目2-1,35.687839,139.772581,北海道銀行東京支店
中央区,日本橋室町３丁目,日八京,東京都中央区日本橋室町3丁目4-7,35.688559,139.773553,北都銀行東京支店
中央区,日本橋室町３丁目,日八京,東京都中央区日本橋室町3丁目2-1,35.687839,139.772581,北陸銀行東京支店
中央区,京橋１丁目,日八京,東京都中央区京橋1丁目3-1,35.678746,139.771019,北國銀行東京支店
中央区,日本橋２丁目,日八京,東京都中央区日本橋2丁目13-10,35.680484,139.775561,名古屋銀行東京支店
中央区,東日本橋２丁目,-,東京都中央区東日本橋2-27-12,35.695463,139.78572,両国郵便局
千代田区,九段南１丁目,-,東京都千代田区九段南1-3-3,35.694689,139.7518806,三井住友銀行 九段出張所
千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-38,35.6974741,139.7547363,三井住友銀行 神保町出張所
