指標名,シェアサイクルポート,,,,,,,
出典,東京自転車シェアリング ポートマップ,,,,,,,
年次,2022/1/26取得,,,,,,,
URL,https://www.google.com/maps/d/viewer?mid=1L2l1EnQJhCNlm_Xxkp9RTjIj68Q,,,,,,,
備考,2020年度：645件、2021年度：679件,,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,ポート名,休止・再開・閉鎖情報,営業時間・備考
千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-10-2,35.674576,139.741152,A5-06.APA HOTEL PRIDE〈国会議事堂前〉/ APA HOTEL PRIDE〈KOKKAIGIJIDOMAE〉,【休止】2月6日（土）17:30～6月末（予定）,24時間 / Open for 24 hours
千代田区,外神田２丁目,-,東京都千代田区外神田2-16-2,35.702032,139.767885,A3-08.神田明神（神田神社）/ Kanda Myoujin (Kanda Shrine ),【休止】2021年12月31日（金） 9:30 ～ 2022年1月4日（火）16:30,24時間 / Open for 24 hours
新宿区,大久保３丁目,-,東京都新宿区大久保3-1-1,35.705208,139.707220,D5-05.中央図書館 / Chuo Library,【休止】2021年12月28日（火）18:00～2022年1月5日（水）9:00,/ Open 火-土 / Tue.-Sat. 9:00-21:45 日・祝 / Sun. Holiday  9:00-18:00
新宿区,左門町,-,東京都新宿区左門町19,35.684722,139.720801,D1-03.新左門児童遊園 / Shin-samon Children's Playground,【休止】2021年12月17日(金)13時～2022年2月中旬,24時間 / Open for 24 hours
港区,東麻布２丁目,-,東京都港区東麻布2-16-11,35.656903,139.740889,C2-04.飯倉いきいきプラザ / Iikura Iki-iki Plaza,【休止】2021年10月20日（水）PM13:00～2022年2月10日（木）予定,24時間 / Open for 24 hours
港区,高輪３丁目,-,東京都港区高輪3-4-4,35.634894,139.731946,C4-08.高輪三丁目 / Takanawa 3-chome,【休止】2020年7月3日から当面の間、休止,/ Open 3:00-23:00
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-8,35.700932,139.749234,A1-07.ホテルメトロポリタン エドモント / Hotel Metropolitan Edmont,【休止】2020年12月9日（水）12:00～未定,24時間 / Open for 24 hours
中央区,新富１丁目,-,東京都中央区新富1-14-10,35.673194,139.775049,B3-10.DJホステル銀座 / DJ Hostel Ginza,【休止】2020年10月30日（金）10:00～未定,24時間 / Open for 24 hours
千代田区,一番町,-,東京都千代田区一番町2-2,35.688411,139.744271,A6-16.一番町第二TGビル / Ichibancho-daini TG Building,【休止】11月10日（水）15:00～2022年1月29日（予定）,24時間 / Open for 24 hours
千代田区,九段南１丁目,-,東京都千代田区九段南1-2-1,35.694002,139.753634,A1-01.千代田区役所 / Chiyoda City Office,-,24時間 / Open for 24 hours
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-5-1,35.701510,139.747173,A1-03.東京区政会館（メトロA5出口） / Tokyo Kusei Kaikan building(Metro A5 Exit),-,24時間 / Open for 24 hours
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-5-1,35.701510,139.747173,A1-04.東京区政会館（西側駐輪場） / Tokyo Kusei Kaikan building(Western parking lot),-,24時間 / Open for 24 hours
千代田区,富士見１丁目,-,東京都千代田区富士見1-6-7,35.699115,139.746373,"A1-05.富士見出張所 / Chiyoda Ward Office,Fujimi Branch",-,24時間 / Open for 24 hours
千代田区,富士見２丁目,-,東京都千代田区富士見2-10-2 飯田橋グラン・ブルーム　サクラテラス,35.699035,139.743801,A1-08.飯田橋サクラテラス（早稲田通り） / IIDABASHI SAKURA TERRACE (Waseda street),-,24時間 / Open for 24 hours
千代田区,九段北１丁目,-,東京都千代田区九段北1-13-5,35.696330,139.750523,A1-10.ヒューリック九段ビル / Hulic Kudan Building,-,24時間 / Open for 24 hours
千代田区,九段北１丁目,-,東京都千代田区九段北1-13-12,35.695760,139.750731,A1-12.北の丸スクエア / KITANOMARU SQUARE,-,24時間 / Open for 24 hours
千代田区,富士見１丁目,-,東京都千代田区富士見1-10-3,35.697316,139.746220,A1-15.富士見みらい館 / Fujimi Mirai-kan Hall,-,24時間 / Open for 24 hours
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-8-2,35.695808,139.761705,A2-01.神田駿河台下 / Kanda Surugadai,-,24時間 / Open for 24 hours
千代田区,西神田２丁目,-,東京都千代田区西神田2-3-11,35.698599,139.755128,A2-02.西神田公園（北側） / Nishikanda Park(North side),-,24時間 / Open for 24 hours
千代田区,西神田２丁目,-,東京都千代田区西神田2-3-11,35.698599,139.755128,A2-03.西神田公園（西側） / Nishikanda Park(West side),-,24時間 / Open for 24 hours
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-21,35.691525,139.761519,A2-04.ちよだプラットフォームスクウェア / Chiyoda Platform Square,-,24時間 / Open for 24 hours
千代田区,神田錦町１丁目,-,東京都千代田区神田錦町1－29,35.689711,139.764072,A2-05.神田橋公園 / Kandabashi Park,-,24時間 / Open for 24 hours
千代田区,西神田１丁目,-,東京都千代田区西神田1-2-4,35.699216,139.756969,"A2-06.東光電気工事 別館（屋内駐輪場） / TOKO CO., LTD Annex(Indoor Parking)",-,/ Open月 / Mon. 0:00-20:00火-木 / Tue.-Thu. 7:00-20:00金 / Fri.　7:00-24:00土・日 / Sat. Sun.　24時間 / Open for 24 hours祝日 / Holiday　休止 /Closed※祝日の場合は、曜日にかかわらず祝前日の20:00から祝翌日の7:00まではご利用／返却出来ません。
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-9,35.700416,139.759597,A2-08.KDX御茶ノ水ビル / KDX Ochanomizu Building,-,24時間 / Open for 24 hours
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-22,35.693736,139.760558,A2-09.テラススクエア / TERRACE SQUARE,-,24時間 / Open for 24 hours
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-105,35.694216,139.760258,A2-12.神保町三井ビルディング / JINBOCHO MITSUI BUILDING,-,24時間 / Open for 24 hours
千代田区,神田錦町３丁目,-,東京都千代田区神田錦町3-7-1,35.692453,139.759183,A2-14.興和一橋ビル / Kowa hitotsubashi Building,-,24時間 / Open for 24 hours
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-6-5,35.697086,139.763419,A2-16.NTT駿河台ビル / NTT Surugadai Build,-,24時間 / Open for 24 hours
千代田区,一ツ橋１丁目,-,東京都千代田区一ツ橋１-2-2,35.692116,139.756686,A2-17.竹橋ビル / Takebashi Building,-,24時間 / Open for 24 hours
千代田区,神田猿楽町１丁目,-,東京都千代田区神田猿楽町1-5-15 猿楽町SSビル,35.698563,139.759652,A2-18.猿楽町SSビル東 / Sarugakucho SS Bldg. east,-,24時間 / Open for 24 hours
千代田区,神田猿楽町１丁目,-,東京都千代田区神田猿楽町1-5-15 猿楽町SSビル,35.698563,139.759652,A2-19.猿楽町SSビル西 / Sarugakucho SS Bldg. west,-,24時間 / Open for 24 hours
千代田区,神田錦町２丁目,-,東京都千代田区神田錦町2-2-1,35.693089,139.763277,A2-20.神田スクエア / KANDA SQUARE,-,24時間 / Open for 24 hours
千代田区,神田神保町３丁目,-,東京都千代田区神田神保町3-27,35.694516,139.754861,A2-21.神田神保町3丁目 / Kanda Jimbocho 3,-,24時間 / Open for 24 hours
千代田区,神田神保町３丁目,-,東京都千代田区神田神保町3-4-4,35.696083,139.753070,A2-22.専修大学 / SENSHU　UNIVERSITY,-,24時間 / Open for 24 hours
千代田区,神田小川町３丁目,-,東京都千代田区神田小川町3-28-5,35.695997,139.763122,A2-23.axle御茶ノ水 / axle Ochanomizu,-,24時間 / Open for 24 hours
千代田区,神田三崎町２丁目,-,東京都千代田区神田三崎町2-22,35.702096,139.754083,A2-24.水道橋駅西口前 / Suidobashi Station in front of West exit,-,24時間 / Open for 24 hours
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-7-1,35.699082,139.760633,A2-25.プラウド神田駿河台 / PROUD KANDA SURUGADAI,-,24時間 / Open for 24 hours
千代田区,神田駿河台２丁目,-,東京都千代田区神田駿河台2-10,35.698747,139.764310,A2-26.駿台興業 / Sundai Kogyo,-,24時間 / Open for 24 hours
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-4-2,35.690550,139.760169,A2-27.丸紅ビル / Marubeni Building,-,24時間 / Open for 24 hours
千代田区,神田司町,-,東京都千代田区神田司町2-2,35.692745,139.768074,A3-01.神田児童公園（西側交番横） / Kanda Children Park(West Side Next to the Police Box),-,24時間 / Open for 24 hours
千代田区,内神田２丁目,-,東京都千代田区内神田2-3-6,35.689650,139.767888,A3-02.カーサノーヴァショップ（楓ビル） / CASA NUOVA SHOP(Kaede Build.),-,24時間 / Open for 24 hours
千代田区,神田司町,-,東京都千代田区神田司町2-16,35.693178,139.768394,A3-03.NTT東日本神田ビル / NTT-East Kanda Build,-,24時間 / Open for 24 hours
千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1-18,35.697883,139.774702,A3-04.秋葉原公園 / Akihabara Park,-,24時間 / Open for 24 hours
千代田区,神田和泉町,-,東京都千代田区神田和泉町1,35.699016,139.777421,A3-05.和泉公園（西側入口） / Izumi Park(Western Entrance),-,24時間 / Open for 24 hours
千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-107,35.696366,139.767494,A3-07.淡路公園 / Awaji Park,-,24時間 / Open for 24 hours
千代田区,外神田３丁目,-,東京都千代田区外神田3-5-18,35.701952,139.769860,A3-10.芳林公園（北側）/ Hourin Park(North Side),-,24時間 / Open for 24 hours
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-19,35.703707,139.770993,A3-11.練成公園 / Rensei Park,-,24時間 / Open for 24 hours
千代田区,外神田４丁目,-,東京都千代田区外神田4-14-1,35.700541,139.772541,A3-12.秋葉原UDX北側駐輪場前 / Akihabara UDX(North Side),-,24時間 / Open for 24 hours
千代田区,神田練塀町,-,東京都千代田区神田練塀町3 富士ソフト秋葉原ビル,35.700841,139.774102,A3-13.富士ソフトビル（駐車場入口横） / Fuji Soft Building(Side of Entrance to parking lot),-,24時間 / Open for 24 hours
千代田区,岩本町１丁目,-,東京都千代田区岩本町1-1-1,35.691300,139.775863,A3-16.地蔵橋東児童遊園 / Jizoubashi East Children Park,-,24時間 / Open for 24 hours
千代田区,神田佐久間河岸,-,東京都千代田区神田佐久間河岸92先,35.697108,139.778585,A3-18.美倉橋北児童遊園 / Mikurabashi North Children Park,-,24時間 / Open for 24 hours
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町2-4-24,35.695019,139.772891,A3-19.神田ふれあい通り第１ / Kanda Fureai-dori St. 1,-,24時間 / Open for 24 hours
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町2-4-25,35.695019,139.772891,A3-20.神田ふれあい通り第２ / Kanda Fureai-dori St. 2,-,24時間 / Open for 24 hours
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町2-4-26,35.695019,139.772891,A3-21.神田ふれあい通り第３ / Kanda Fureai-dori St. 3,-,24時間 / Open for 24 hours
千代田区,岩本町１丁目,-,東京都千代田区岩本町1-14-1,35.693211,139.779735,A3-22.龍閑児童公園 / Ryukan Children’s Park,-,24時間 / Open for 24 hours
千代田区,岩本町２丁目,-,東京都千代田区岩本町2-15-3,35.694531,139.777860,A3-24.岩本町ほほえみプラザ / Iwamoto-cho Hohoemi Plaza,-,24時間 / Open for 24 hours
千代田区,内神田３丁目,-,東京都千代田区内神田3-21-6,35.692864,139.770635,A3-25.神田駅北（神田警察通り）/ North Side of Kanda　Station（Kanda Police St.）,-,24時間 / Open for 24 hours
千代田区,神田花岡町,-,東京都千代田区神田花岡町1-1,35.699180,139.772982,A3-27.秋葉原駅中央口（ヨドバシカメラ前）/ JR Akihabara Sta. Central Exit（beside Yodobashi-Akiba）,-,24時間 / Open for 24 hours
千代田区,神田花岡町,-,東京都千代田区神田花岡町1-1,35.699180,139.772982,A3-28.秋葉原駅電気街口（西側交通広場）/ JR Akihabara Sta. Electric Town Exit（West Traffic Square）,-,24時間 / Open for 24 hours
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1-25-4,35.697189,139.770260,A3-34.マーチエキュート神田万世橋 / mAAch ecute Kanda-Manseibashi,-,24時間 / Open for 24 hours
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1-25-4,35.697189,139.770260,A3-35.ドコモ・バイクシェア サイクルステーション前 / docomo bike share cycle station,-,24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-15-9,35.694953,139.782685,A3-36.クロックカフェ東神田 / Clock café Higashi-kanda,-,/ Open9:30-22:00
千代田区,東神田２丁目,-,東京都千代田区東神田2-10-9,35.695745,139.781504,A3-37.ポータル秋葉原 / THE PORTAL AKIHABARA,-,24時間 / Open for 24 hours
千代田区,神田須田町１丁目,-,東京都千代田区神田須田町1-30-1,35.695005,139.769571,A3-38.パークホームズ千代田淡路町 / Park HOMES chiyoda-awajicho,-,24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-23-17外,35.693920,139.780982,A3-39.トーシン東神田ビル / Toshin Higashikanda Build,-,24時間 / Open for 24 hours
千代田区,外神田４丁目,-,東京都千代田区外神田1-18-13 ,35.699213,139.772093,A3-41.秋葉原ダイビル / Akihabara Daibiru Building,-,24時間 / Open for 24 hours
千代田区,内神田３丁目,-,東京都千代田区内神田3-22,35.692622,139.770099,A3-42.内神田3丁目 / Uchikanda 3Chome,-,24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-7-10,35.694809,139.779296,A3-43.unito CHIYODA,-,24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-9‐8,35.694695,139.779743,A3-44.THE WAVES AKIHABARA,-,24時間 / Open for 24 hours
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-4-1,35.681079,139.763830,A4-01.丸ビル（南側駐輪場） / Marunouchi Build.(Southern Cycle Port),-,24時間 / Open for 24 hours
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-7-2,35.687076,139.765433,A4-02.東京サンケイビル / Tokyo Sankei Building,-,24時間 / Open for 24 hours
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.676946,139.763503,A4-03.東京国際フォーラム（メトロD5出口） / Tokyo International Forum (Metro D5 Exit),-,24時間 / Open for 24 hours
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-5,35.685542,139.764644,A4-05.大手町タワー / THE OTEMACHI TOWER,-,24時間 / Open for 24 hours
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-5-1,35.685917,139.764236,A4-06.大手町ファーストスクエア / OTEMACHI 1st SQUARE,-,24時間 / Open for 24 hours
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-6-2,35.684179,139.766425,A4-08.永代通り（大手町駅B2c出口前） / Eitai-dori（beside Otemachi Sta.B2c Exit）,-,24時間 / Open for 24 hours
千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-2-18地先,35.680196,139.762278,A4-11.二重橋前駅（メトロ4番出口）/ Nijubashimae Sta. （Metro 4 Exit）,-,24時間 / Open for 24 hours
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-1-2,35.673713,139.759173,A4-12.東京ミッドタウン日比谷 / TOKYO MIDTOWN HIBIYA,-,24時間 / Open for 24 hours
千代田区,大手町２丁目,大丸有,東京都千代田区大手町2-2-2,35.685415,139.767666,A4-13.アーバンネット大手町ビル / Urbannet Otemachi Building,-,24時間 / Open for 24 hours
千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-5-1,35.676946,139.763503,A4-14.東京国際フォーラム（有楽町駅ガード側）/ Tokyo International Forum (Yurakucho Station side),-,24時間 / Open for 24 hours
千代田区,永田町２丁目,赤坂,東京都千代田区永田町2-11-1,35.673571,139.740394,A5-02.山王パークタワー / Sanno Park,-,24時間 / Open for 24 hours
千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-11-16,35.678134,139.742407,A5-03.参議院第二別館（永田町駅2番出口） / Second Annex of House of Councillors（Nagatacho station No.2 Exit),-,24時間 / Open for 24 hours
千代田区,内幸町２丁目,-,東京都千代田区内幸町2-1-6地先,35.670874,139.753598,"A5-04.日比谷パークフロント前（日比谷公園南面向い歩道上）/ In front of ""HIBIYA PARKFRONT"" Building（On the sidewalk of the southside of Hibiya Park）",-,24時間 / Open for 24 hours
千代田区,内幸町２丁目,-,東京都千代田区内幸町2-2-2,35.670677,139.755112,A5-07.富国生命ビル / FUKOKUSEIMEI BLDG.,-,24時間 / Open for 24 hours
千代田区,三番町,-,東京都千代田区三番町18,35.690733,139.740849,A6-01.東郷元帥記念公園 / General Togo memory park,-,24時間 / Open for 24 hours
千代田区,一番町,-,東京都千代田区一番町12,35.687105,139.739902,A6-02.いきいきプラザ一番町（西側駐輪場） / Iki-iki Plaza Ichiban-cho(Western Cycle Port),-,24時間 / Open for 24 hours
千代田区,二番町,-,東京都千代田区二番町5-25,35.685600,139.736096,A6-07.二番町センタービル / Nibancho Center Building,-,24時間 / Open for 24 hours
千代田区,二番町,-,東京都千代田区二番町8-8,35.685955,139.734152,A6-08.二番町ガーデン / Nibancho Garden,-,24時間 / Open for 24 hours
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町3-12,35.682273,139.736938,A6-09.紀尾井町ビル（北側） / Kioicho Building(North side),-,24時間 / Open for 24 hours
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町3-12,35.682273,139.736938,A6-10.紀尾井町ビル（西側） / Kioicho Building(West side),-,24時間 / Open for 24 hours
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1-2,35.679695,139.736948,A6-11.東京ガーデンテラス紀尾井町 / Tokyo Garden Terrace kioicho,-,24時間 / Open for 24 hours
千代田区,五番町,-,東京都千代田区五番町12-1,35.688911,139.733391,A6-13.番町会館 / Banchokaikan,-,平日 / Weekday 8:00-18:30土日祝日 / Weekend & Holidays: Closed
千代田区,五番町,-,東京都千代田区五番町１−９,35.690788,139.736363,A6-14.MG市ヶ谷ビルディング / MG Ichigaya Building,-,24時間 / Open for 24 hours
千代田区,四番町,-,東京都千代田区四番町6-2,35.689308,139.735827,A6-15.東急番町ビル / Tokyu Bancho Building,-,24時間 / Open for 24 hours
千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町1-2,35.679695,139.736948,A6-17.東京ガーデンテラス紀尾井町（プリンス通り側）/ Tokyo Garden Terrace kioicho (Prince Street Side),-,24時間 / Open for 24 hours
千代田区,麹町６丁目,-,東京都千代田区麹町6-6-2,35.685739,139.732080,A6-19.東急四谷ビル / TOKYU Yotsuya building,-,24時間 / Open for 24 hours
千代田区,麹町４丁目,-,東京都千代田区麹町4-5-21,35.683675,139.736838,A6-20.紀尾井町PREX / Kioicho PREX,-,24時間 / Open for 24 hours
千代田区,麹町５丁目,-,東京都千代田区麹町5-4,35.684956,139.733961,A6-21.日本工営ビル / Nippon Koei Building,-,24時間 / Open for 24 hours
千代田区,麹町２丁目,-,東京都千代田区麹町2-5-1,35.683684,139.740732,A6-22.半蔵門PREX South / Hanzomon PREX South,-,24時間 / Open for 24 hours
千代田区,三番町,-,東京都千代田区三番町１,35.689272,139.744907,A6-23.セブン-イレブン千代田三番町店 / Seven-Eleven Chiyoda Sanbancho,-,24時間 / Open for 24 hours
千代田区,隼町,-,東京都千代田区隼町4-1,35.681545,139.743379,A6-24.国立劇場 / National Theatre,-,24時間 / Open for 24 hours
千代田区,平河町２丁目,-,東京都千代田区平河町2-7-4,35.679465,139.740285,A6-25.麹町仮住宅 / Kojimachi Temporary Housing,-,24時間 / Open for 24 hours
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町5-2,35.691103,139.777871,B1-01.十思公園 / Jisshi Park,-,24時間 / Open for 24 hours
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1-1-16,35.686354,139.779313,B1-02.堀留児童公園（西側） / Horidome Children’s Park(West Side),-,24時間 / Open for 24 hours
中央区,日本橋本石町４丁目,日八京,東京都中央区日本橋本石町4-4-3,35.687970,139.769894,B1-03.常盤公園（北側） / Tokiwa Park(North Side),-,24時間 / Open for 24 hours
中央区,東日本橋２丁目,-,東京都中央区東日本橋2-22-4,35.694017,139.787130,B1-04.産業会館 / Industrial Hall,-,24時間 / Open for 24 hours
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1-1-1,35.687412,139.778963,B1-05.日本橋保健センター /  Nihonbashi Health Center,-,24時間 / Open for 24 hours
中央区,日本橋小舟町,-,東京都中央区日本橋小舟町4-1,35.687540,139.777207,B1-06.伊場仙ビル / Ibasen Building,-,24時間 / Open for 24 hours
中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2-31-1,35.687754,139.787322,B1-08.明治座 / Meijiza,-,24時間 / Open for 24 hours
中央区,日本橋本町１丁目,日八京,東京都中央区日本橋本町1-4-14,35.686262,139.776030,B1-09.スマイルホテル日本橋三越前 / Smile Hotel Nihonbashi Mitsukoshimae,-,24時間 / Open for 24 hours
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町3-1,35.680938,139.784960,B1-10.箱崎川第二公園 / Hakozakigawa Dai-ni Park,-,24時間 / Open for 24 hours
中央区,日本橋蛎殻町２丁目,-,東京都中央区日本橋蛎殻町2-17先,35.684446,139.787413,B1-11.浜町川緑道 / Hamacho-gawa Ryokudo,-,24時間 / Open for 24 hours
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2-10-12,35.687801,139.781968,B1-12.ファミリーマート堀留町二丁目店 / Familly Mart Horidomecho 2-chome Store,-,24時間 / Open for 24 hours
中央区,日本橋蛎殻町２丁目,-,東京都中央区日本橋蛎殻町2-1-1,35.682380,139.786593,B1-15.ロイヤルパークホテル / ROYAL PARK HOTEL,-,24時間 / Open for 24 hours
中央区,日本橋小網町,-,東京都中央区日本橋小網町9-1,35.683690,139.780049,"B1-16.小網町児童遊園
 / Koamicho Children's Playground",-,24時間 / Open for 24 hours
中央区,日本橋小網町,-,東京都中央区日本橋小網町1-3,35.681207,139.781354,B1-18.セブン-イレブン 日本橋小網町店 / Seven-Eleven Nihonbashi Koamicho store,-,24時間 / Open for 24 hours
中央区,日本橋本石町４丁目,日八京,東京都中央区日本橋本石町4-1先,35.688314,139.768902,B1-20.竜閑さくら橋際街角広場 / Ryuukan Sakura Bridge Street Corner Plaza,-,24時間 / Open for 24 hours
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-10先,35.680999,139.774807,B1-21.日本橋二丁目街角広場 / Nihonbashi 2-Chome　Street Corner Plaza,-,24時間 / Open for 24 hours
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-2-1,35.683723,139.771769,B1-22.新呉服橋ビル / New Gofukubashi building,-,24時間 / Open for 24 hours
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町6-7,35.679391,139.784151,B1-23.NANAEI日本橋 / NANAEI NIHONBASHI,-,24時間 / Open for 24 hours
中央区,日本橋富沢町,-,東京都中央区日本橋富沢町11-19,35.689723,139.781530,B1-24.SOHO30,-,24時間 / Open for 24 hours
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1-8-9,35.687657,139.780788,B1-25.HUBHUB,-,24時間 / Open for 24 hours
中央区,日本橋堀留町２丁目,-,東京都中央区日本橋堀留町2-1-7,35.687962,139.781207,B1-26.in the Hood 日本橋 / in the Hood Nihonbashi,-,24時間 / Open for 24 hours
中央区,湊１丁目,-,東京都中央区湊1-5-1,35.671814,139.779318,B2-01.鉄砲洲児童公園（西側） / Teppozu Children’s Park(West Side),-,24時間 / Open for 24 hours
中央区,京橋３丁目,日八京,東京都中央区京橋3-1先,35.675885,139.768622,B2-02.柳通り（東京スクエアガーデン前）  Yanagi-dori St. (In front of TOKYO SQUARE GARDEN),-,24時間 / Open for 24 hours
中央区,湊１丁目,-,東京都中央区湊1-1-1,35.673733,139.778757,B2-03.女性センター（ブーケ21） /  Women’s Center(Bouquet 21),-,24時間 / Open for 24 hours
中央区,京橋２丁目,日八京,東京都中央区京橋2-16-1,35.676527,139.773082,B2-04.清水建設本社（都営地下鉄宝町A08出口） / Shimizu Corporation Head Office,-,24時間 / Open for 24 hours
中央区,入船３丁目,-,東京都中央区入船3-2-6,35.670575,139.775760,B2-05.NTT東日本築地ビル / NTT-East Tsukiji Build.,-,24時間 / Open for 24 hours
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-5-12,35.680868,139.779424,B2-07.東京証券会館（北側） / Tokyo Shoken Kaikan(North Side),-,24時間 / Open for 24 hours
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-6-12,35.680885,139.778699,B2-08.共同ビル（茅場町交差点前） / Kyodo Building (near Kayabacho Crossing),-,24時間 / Open for 24 hours
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-8-1,35.680177,139.778790,B2-09.茅場町一丁目平和ビル / Kayabacho 1-chome Heiwa Building,-,24時間 / Open for 24 hours
中央区,新川１丁目,-,東京都中央区新川1-28-5,35.675305,139.784904,B2-10.東京ダイヤビルディング（北側）/North Side of Tokyo Dia Building,-,24時間 / Open for 24 hours
中央区,京橋２丁目,日八京,東京都中央区京橋2-2-1,35.677366,139.769502,B2-11.京橋エドグラン / KYOBASHI EDOGRAND,-,24時間 / Open for 24 hours
中央区,新川１丁目,-,東京都中央区新川1-28-5,35.675305,139.784904,B2-12.東京ダイヤビルディング（東側）/East Side of Tokyo Dia Building,-,24時間 / Open for 24 hours
中央区,日本橋兜町,-,東京都中央区日本橋兜町7-1,35.681182,139.778163,B2-15.KABUTO ONE,-,24時間 / Open for 24 hours
中央区,八丁堀１丁目,-,東京都中央区八丁堀1-13-7,35.676721,139.778574,B2-16.ホテルサードニクス東京 / Hotel Sardonyx Tokyo,-,24時間 / Open for 24 hours
中央区,八丁堀３丁目,-,東京都中央区八丁堀3-3-1,35.675183,139.773702,B2-17.アーバネックス八丁堀 / Urbanex Hacthobori,-,24時間 / Open for 24 hours
中央区,築地１丁目,-,東京都中央区築地1-1-1,35.670586,139.772002,B3-01.中央区役所 / Chuo City Office,-,24時間 / Open for 24 hours
中央区,築地１丁目,-,東京都中央区築地1-1-1,35.670586,139.772002,B3-02.京橋図書館 / Kyobashi Library,-,月-金 / Mon.-Fri.  8:30-20:00土 / Sat.  8:30-19:00日・祝 / Sun. Holiday  8:30-17:00※年末年始（12月29日-1月3日）は閉館
中央区,築地５丁目,-,東京都中央区築地5-1-1先,35.665575,139.767347,B3-04.築地市場駅地下駐輪場 / Tsukijishijo Station Basement,-,/ Open 5:00-25:00(深夜1時)
中央区,築地７丁目,-,東京都中央区築地7-18-24,35.664364,139.775630,B3-05.興和住生築地ビル / Kowa Sumisei Tsukiji Bldg.,-,24時間 / Open for 24 hours
中央区,築地５丁目,-,東京都中央区築地5-3-2,35.664073,139.765636,B3-06.朝日新聞東京本社 / Asahi Shimbun Tokyo Head Office,-,24時間 / Open for 24 hours
中央区,築地７丁目,-,東京都中央区築地7-18-28,35.664951,139.776408,B3-09.築地永谷コーポラス / Tsukiji Nagatani corporate house,-,24時間 / Open for 24 hours
中央区,築地４丁目,-,東京都中央区築地4-16-2,35.665045,139.769822,B3-12.築地場外市場 / Tsukiji Outer Market,-,24時間 / Open for 24 hours
中央区,築地５丁目,-,東京都中央区築地5-1-1,35.665575,139.767347,B3-13.国立がん研究センター / National Cancer Center Hospital,-,24時間 / Open for 24 hours
中央区,銀座６丁目,-,東京都中央区銀座6-14-7,35.668716,139.765303,B3-15.ACホテル・バイ・マリオット東京銀座 / AC Hotel Tokyo Ginza,-,24時間 / Open for 24 hours
中央区,明石町,-,東京都中央区明石町14先,35.665500,139.777769,B3-16.明石町区民館 / Akashicho Community Hall,-,24時間 / Open for 24 hours
