指標名,バス停,,,,,NAVITIMEの検索区分ではなく、緯度経度情報をもとに位置情報を掲載。,,,,,,,,
出典,NAVITIME,,,,,昨年度から名称が変更されたバス停がある,,,,,,,,
年次,2022/2/3取得,,,,,例：「高齢者ケアセンター」→「かんなみの杜・渋谷」,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,　　「東品川シルバーセンター前」→「東品川ゆうゆうプラザ前」,,,,,,,,
備考,路線ごとに1データあるので、エリアごとのバス停の数が知りたい場合は「1÷路線数」を合計する。,,,,,,,,,,,,,
,,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面１,方面URL1,方面２,方面ULR２
品川区,東大井１丁目,-,東京都品川区東大井１丁目１２－１４　,35.60454,139.74624,鮫洲運転免許試験場前,1,1.000,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017253/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017253/00004128/0/
品川区,東大井２丁目,-,東京都品川区東大井２丁目１－８　,35.60302,139.74035,大井消防署前,1,1.000,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113404/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113404/00027257/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,井９６(大井町駅東口-天王洲アイル),[都営バス],天王洲アイル（バス）方面,https://www.navitime.co.jp/diagram/bus/00016584/00004114/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,井９２(大井町駅東口-八潮パークタウン),[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00016584/00004112/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,渋41,[東急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00016584/00005409/1/,渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00016584/00005409/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,品94/井03他,[東急バス],蒲田駅〔西口〕方面,https://www.navitime.co.jp/diagram/bus/00016584/00005312/1/,品川駅方面,https://www.navitime.co.jp/diagram/bus/00016584/00005312/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,井９８,[都営バス],大井水産物埠頭前方面,https://www.navitime.co.jp/diagram/bus/00016584/00004116/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,井30他：大井町→お台場,[京急バス],台場駅前方面,https://www.navitime.co.jp/diagram/bus/00016584/00027261/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,井30他：お台場→大井町,[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00016584/00027260/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目１８　,35.60622,139.73548,大井町駅東口,8,0.125,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00016584/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00016584/00027257/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00017116/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00017116/00027257/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井９８,[都営バス],大井水産物埠頭前方面,https://www.navitime.co.jp/diagram/bus/00017116/00004116/1/,大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017116/00004116/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,渋41,[東急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00017116/00005409/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井30他：お台場→大井町,[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00017116/00027260/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井９２(大井町駅東口-八潮パークタウン),[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017116/00004112/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,品94/井03他,[東急バス],蒲田駅〔西口〕方面,https://www.navitime.co.jp/diagram/bus/00017116/00005312/1/,品川駅方面,https://www.navitime.co.jp/diagram/bus/00017116/00005312/0/
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井９６(大井町駅東口-天王洲アイル),[都営バス],天王洲アイル（バス）方面,https://www.navitime.co.jp/diagram/bus/00017116/00004114/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017116/00004115/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井９２(八潮パークタウン-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017116/00004359/1/,-,-
品川区,東大井５丁目,-,東京都品川区東大井５丁目９　,35.60709,139.73953,仙台坂,10,0.100,井30他：大井町→お台場,[京急バス],台場駅前方面,https://www.navitime.co.jp/diagram/bus/00017116/00027261/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目２９－３５　,35.62059,139.74264,東品川一丁目,5,0.200,品９３〔車庫発着国道回り〕,[都営バス],品川車庫前方面,https://www.navitime.co.jp/diagram/bus/00017526/00004363/1/,北品川二丁目方面,https://www.navitime.co.jp/diagram/bus/00017526/00004363/0/
品川区,東品川１丁目,-,東京都品川区東品川１丁目２９－３５　,35.62059,139.74264,東品川一丁目,5,0.200,品９７,[都営バス],新宿駅西口方面,https://www.navitime.co.jp/diagram/bus/00017526/00004132/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目２９－３５　,35.62059,139.74264,東品川一丁目,5,0.200,浜９５,[都営バス],東京タワー〔構内〕方面,https://www.navitime.co.jp/diagram/bus/00017526/00004230/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目２９－３５　,35.62059,139.74264,東品川一丁目,5,0.200,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017526/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017526/00004128/0/
品川区,東品川１丁目,-,東京都品川区東品川１丁目２９－３５　,35.62059,139.74264,東品川一丁目,5,0.200,田９２,[都営バス],田町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017526/00004250/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017236/00004126/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017236/00004130/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,品９８,[都営バス],大田市場方面,https://www.navitime.co.jp/diagram/bus/00017236/00004133/1/,品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017236/00004133/0/
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017236/00004388/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017236/00004387/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017236/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017236/00004128/0/
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,浜９５,[都営バス],東京タワー〔構内〕方面,https://www.navitime.co.jp/diagram/bus/00017236/00004230/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,田９２,[都営バス],田町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017236/00004250/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３　,35.62111,139.74615,天王洲橋,9,0.111,品９６甲,[都営バス],天王洲アイル（バス）/品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017236/00004131/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３９　,35.61842,139.74732,昭和橋(品川区),6,0.167,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00016981/00004130/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３９　,35.61842,139.74732,昭和橋(品川区),6,0.167,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00016981/00004115/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３９　,35.61842,139.74732,昭和橋(品川区),6,0.167,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00016981/00004126/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３９　,35.61842,139.74732,昭和橋(品川区),6,0.167,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00016981/00004387/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３９　,35.61842,139.74732,昭和橋(品川区),6,0.167,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00016981/00004388/1/,-,-
品川区,東品川１丁目,-,東京都品川区東品川１丁目３９　,35.61842,139.74732,昭和橋(品川区),6,0.167,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00016981/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00016981/00004128/0/
品川区,東品川２丁目,-,東京都品川区東品川２丁目３－１５　,35.62451,139.75115,天王洲アイル〔第一ホテル東京シーフォート〕,1,1.000,２３区内エリア-成田空港(竹芝・お台場・有明),[空港連絡バス],成田空港第１ターミナル北ウィング方面,https://www.navitime.co.jp/diagram/bus/00062532/00017983/0/,-,-
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.62124,139.75077,天王洲アイル,3,0.333,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00018026/00004115/1/,-,-
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.62124,139.75077,天王洲アイル,3,0.333,品９６乙,[都営バス],りんかい線天王洲アイル駅前方面,https://www.navitime.co.jp/diagram/bus/00018026/00004129/1/,品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00018026/00004129/0/
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.62124,139.75077,天王洲アイル,3,0.333,品９６甲,[都営バス],品川駅港南口/天王洲アイル（バス）方面,https://www.navitime.co.jp/diagram/bus/00018026/00004131/1/,-,-
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.61977,139.75070,天王洲公園前,1,1.000,井９６(大井町駅東口-天王洲アイル),[都営バス],天王洲アイル（バス）方面,https://www.navitime.co.jp/diagram/bus/00018070/00004114/1/,-,-
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.62137,139.74948,新東海橋,3,0.333,品９８,[都営バス],大田市場方面,https://www.navitime.co.jp/diagram/bus/00017034/00004133/1/,品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017034/00004133/0/
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.62137,139.74948,新東海橋,3,0.333,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017034/00004115/1/,-,-
品川区,東品川２丁目,-,東京都品川区東品川２丁目５　,35.62137,139.74948,新東海橋,3,0.333,品９６甲,[都営バス],天王洲アイル（バス）/品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017034/00004131/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１０　,35.61575,139.75037,東品川橋,1,1.000,井９６(大井町駅東口-天王洲アイル),[都営バス],天王洲アイル（バス）方面,https://www.navitime.co.jp/diagram/bus/00017525/00004114/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１３　,35.61528,139.74739,東品川三丁目,6,0.167,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017527/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017527/00004128/0/
品川区,東品川３丁目,-,東京都品川区東品川３丁目１３　,35.61528,139.74739,東品川三丁目,6,0.167,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017527/00004126/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１３　,35.61528,139.74739,東品川三丁目,6,0.167,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017527/00004387/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１３　,35.61528,139.74739,東品川三丁目,6,0.167,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017527/00004115/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１３　,35.61528,139.74739,東品川三丁目,6,0.167,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017527/00004388/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１３　,35.61528,139.74739,東品川三丁目,6,0.167,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017527/00004130/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１６　,35.61436,139.74786,品川警察署入口,5,0.200,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017828/00004126/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１６　,35.61436,139.74786,品川警察署入口,5,0.200,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017828/00004387/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１６　,35.61436,139.74786,品川警察署入口,5,0.200,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017828/00004388/1/,-,-
品川区,東品川３丁目,-,東京都品川区東品川３丁目１６　,35.61436,139.74786,品川警察署入口,5,0.200,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017828/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017828/00004128/0/
品川区,東品川３丁目,-,東京都品川区東品川３丁目１６　,35.61436,139.74786,品川警察署入口,5,0.200,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017828/00004130/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,井９２(大井町駅東口-八潮パークタウン),[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017318/00004112/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017318/00004126/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017318/00004387/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017318/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017318/00004128/0/
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017318/00004388/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,井９２(八潮パークタウン-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017318/00004359/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１１　,35.60749,139.74726,都立産業技術高専品川キャンパス前,7,0.143,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017318/00004130/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.60932,139.74961,品川シーサイド駅前,5,0.200,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00018184/00004126/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.60932,139.74961,品川シーサイド駅前,5,0.200,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00018184/00004130/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.60932,139.74961,品川シーサイド駅前,5,0.200,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00018184/00004388/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.60932,139.74961,品川シーサイド駅前,5,0.200,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00018184/00004387/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.60932,139.74961,品川シーサイド駅前,5,0.200,羽田空港-大井町・大崎,[空港連絡バス],羽田空港第３ターミナル（バス）方面,https://www.navitime.co.jp/diagram/bus/00018184/00027700/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,井９８,[都営バス],大井水産物埠頭前方面,https://www.navitime.co.jp/diagram/bus/00017127/00004116/1/,大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017127/00004116/0/
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,井９６(大井町駅東口-天王洲アイル),[都営バス],天王洲アイル（バス）方面,https://www.navitime.co.jp/diagram/bus/00017127/00004114/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,井９２(大井町駅東口-八潮パークタウン),[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017127/00004112/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,品９１〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017127/00004130/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,品９１〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017127/00004126/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,深夜０７〔八潮方面〕,[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00017127/00004387/1/,-,-
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,品９３,[都営バス],目黒駅前方面,https://www.navitime.co.jp/diagram/bus/00017127/00004128/1/,大井競馬場前（バス）方面,https://www.navitime.co.jp/diagram/bus/00017127/00004128/0/
品川区,東品川４丁目,-,東京都品川区東品川４丁目１２　,35.61070,139.74757,都立八潮高校前,8,0.125,深夜０７〔品川駅方面〕,[都営バス],品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00017127/00004388/1/,-,-
品川区,東品川５丁目,-,東京都品川区東品川５丁目１０　,35.62103,139.75353,品川火力発電所前,2,0.500,品９９(品川駅港南口-品川埠頭),[都営バス],品川埠頭方面,https://www.navitime.co.jp/diagram/bus/00016926/00004135/1/,-,-
品川区,東品川５丁目,-,東京都品川区東品川５丁目１０　,35.62103,139.75353,品川火力発電所前,2,0.500,品９８,[都営バス],大田市場方面,https://www.navitime.co.jp/diagram/bus/00016926/00004133/1/,品川駅港南口方面,https://www.navitime.co.jp/diagram/bus/00016926/00004133/0/
品川区,東品川５丁目,-,東京都品川区東品川５丁目９　,35.62241,139.75375,品川ふ頭橋,1,1.000,品９９(品川駅港南口-品川埠頭),[都営バス],品川埠頭方面,https://www.navitime.co.jp/diagram/bus/00018087/00004135/1/,-,-
品川区,東品川５丁目,-,東京都品川区東品川５丁目９－４　,35.62378,139.75399,東品川五丁目,1,1.000,品９９(品川駅港南口-品川埠頭),[都営バス],品川埠頭方面,https://www.navitime.co.jp/diagram/bus/00017528/00004135/1/,-,-
品川区,南大井１丁目,-,東京都品川区南大井１丁目１０－６　,35.59583,139.73689,南大井文化センター,2,0.500,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113402/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113402/00027257/0/
品川区,南大井１丁目,-,東京都品川区南大井１丁目１０－６　,35.59583,139.73689,南大井文化センター,2,0.500,森22：大森-八潮,[京急バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00113402/00027268/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113402/00027268/0/
品川区,南大井１丁目,-,東京都品川区南大井１丁目８　,35.59642,139.73987,しながわ区民公園,1,1.000,森22：大森-八潮,[京急バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00113407/00027268/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113407/00027268/0/
品川区,南大井２丁目,-,東京都品川区南大井２丁目１０－６　,35.59018,139.73599,しながわ水族館前,2,0.500,森22：大森-八潮,[京急バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00113362/00027268/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113362/00027268/0/
品川区,南大井２丁目,-,東京都品川区南大井２丁目１０－６　,35.59018,139.73599,しながわ水族館前,2,0.500,森30：お台場→大森海岸駅→大森駅,[京急バス],大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113362/00027279/1/,-,-
品川区,南大井３丁目,-,東京都品川区南大井３丁目２　,35.59267,139.73532,鈴ヶ森,1,1.000,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113401/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113401/00027257/0/
品川区,南大井３丁目,-,東京都品川区南大井３丁目２３　,35.58930,139.73287,いすゞ病院前,1,1.000,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113399/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113399/00027257/0/
品川区,南大井４丁目,-,東京都品川区南大井４丁目４－５　,35.59821,139.73799,立会川,1,1.000,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113403/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113403/00027257/0/
品川区,南大井６丁目,-,東京都品川区南大井６丁目７　,35.59186,139.73363,桜新道,1,1.000,井19：レジャーランド-大井町駅(大森-大井町),[京急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00113400/00027257/1/,大森駅〔東口〕方面,https://www.navitime.co.jp/diagram/bus/00113400/00027257/0/
品川区,南品川２丁目,-,東京都品川区南品川２丁目１　,35.61383,139.74154,南馬場,3,0.333,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017697/00004115/1/,-,-
品川区,南品川２丁目,-,東京都品川区南品川２丁目１　,35.61383,139.74154,南馬場,3,0.333,品94/井03他,[東急バス],蒲田駅〔西口〕方面,https://www.navitime.co.jp/diagram/bus/00017697/00005312/1/,-,-
品川区,南品川２丁目,-,東京都品川区南品川２丁目１　,35.61383,139.74154,南馬場,3,0.333,渋41,[東急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00017697/00005409/1/,渋谷駅方面,https://www.navitime.co.jp/diagram/bus/00017697/00005409/0/
品川区,南品川２丁目,-,東京都品川区南品川２丁目１２－２　,35.61462,139.74380,南品川二丁目,1,1.000,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00017680/00004115/1/,-,-
品川区,南品川２丁目,-,東京都品川区南品川２丁目２　,35.61208,139.74198,南品川五丁目,3,0.333,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00018094/00004115/1/,-,-
品川区,南品川２丁目,-,東京都品川区南品川２丁目２　,35.61208,139.74198,南品川五丁目,3,0.333,品94/井03他,[東急バス],蒲田駅〔西口〕方面,https://www.navitime.co.jp/diagram/bus/00018094/00005312/1/,品川駅方面,https://www.navitime.co.jp/diagram/bus/00018094/00005312/0/
品川区,南品川２丁目,-,東京都品川区南品川２丁目２　,35.61208,139.74198,南品川五丁目,3,0.333,渋41,[東急バス],大井町駅方面,https://www.navitime.co.jp/diagram/bus/00018094/00005409/1/,-,-
品川区,南品川２丁目,-,東京都品川区南品川２丁目５－７　,35.61029,139.74317,青物横丁,6,0.167,井９２(大井町駅東口-八潮パークタウン),[都営バス],八潮パークタウン方面,https://www.navitime.co.jp/diagram/bus/00016387/00004112/1/,-,-
品川区,南品川２丁目,-,東京都品川区南品川２丁目５－７　,35.61029,139.74317,青物横丁,6,0.167,井９６(天王洲アイル-大井町駅東口),[都営バス],大井町駅東口方面,https://www.navitime.co.jp/diagram/bus/00016387/00004115/1/,-,-
