指標名,スポーツ施設,,,,,NAVITIMEの取得範囲（検索欄の小カテゴリ）,
出典,NAVITIME,,,,,2020年度納品物　：　スポーツ施設/運動公園、スポーツクラブ/フィットネスクラブ,
年次,2022/2/2取得,,,,,2021年度納品物　：　上記に加え、ゴルフ場（ゴルフ練習場）、テニスコ―ト、,
URL,https://www.navitime.co.jp/,,,,,スポーツスクール、テニススクール、スケート場、プール,
備考,（2020年度：423件、2021年度：912件）※昨年度から、NAVITIMEの取得範囲を拡張。右記のとおり。,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,種類
新宿区,喜久井町,-,東京都新宿区喜久井町20,35.703989,139.722236,少林寺流拳行館空手道総本部,スポーツスクール/体験
新宿区,霞ヶ丘町,-,東京都新宿区霞ヶ丘町11-1,35.680306,139.714815,小杉スケート 神宮店,スケート場/スケートリンク 
渋谷区,西原１丁目,-,東京都渋谷区西原1-40-18,35.675564,139.680966,渋谷区スポーツセンター,スポーツ施設/運動公園
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2丁目14-13,35.659374,139.705631,渋谷deゴルフ,スポーツスクール/体験
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町5-1,35.690887,139.777032,十思スクエア,スポーツ施設/運動公園
中央区,八丁堀２丁目,-,東京都中央区八丁堀2-6-1,35.677352,139.775721,住地ゴルフスクール本部,スポーツスクール/体験
港区,芝浦１丁目,-,東京都港区芝浦1-13-10,35.646352,139.752991,住地ゴルフスクール 田町校,スポーツスクール/体験
新宿区,西新宿７丁目,-,東京都新宿区西新宿7丁目4-3,35.695762,139.698624,住地ゴルフスクール 新宿西校,スポーツスクール/体験 
港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-12-7,35.667186,139.754957,住地ゴルフスクール 新橋校,スポーツスクール/体験
新宿区,中落合３丁目,-,東京都新宿区中落合3丁目16-13,35.722628,139.688916,社団法人日本空手協会目白支部,スポーツスクール/体験
港区,芝公園４丁目,-,東京都港区芝公園4-8-4,35.655165,139.748491,芝公園 野球場兼競技場,スポーツ施設/運動公園 
港区,港南１丁目,-,東京都港区港南1丁目4-1,35.634503,139.74642,芝浦中央公園運動場フットサル場,スポーツ施設/運動公園
港区,南青山１丁目,-,東京都港区南青山1丁目23-13,35.666666,139.725101,次世代パーソナルトレーニングジムCHANGE南青山店,スポーツクラブ/フィットネスクラブ 
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-4-1 日本橋三越本店 新館9F,35.685645,139.773374,三越カルチャーサロン,スポーツスクール/体験
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-54-15,35.674761,139.669356,笹塚高架下施設体育室,スポーツ施設/運動公園
渋谷区,笹塚１丁目,-,東京都渋谷区笹塚1-50-16,35.674669,139.670158,笹塚高架下施設,スポーツ施設/運動公園
品川区,大井１丁目,-,東京都品川区大井1丁目50-5,35.605755,139.733511,阪急大井ゴルフスクール,スポーツスクール/体験
新宿区,下落合２丁目,-,東京都新宿区下落合2-14-22,35.718809,139.705159,財団法人波多野ファミリスクール,スポーツスクール/体験 
渋谷区,神南２丁目,-,東京都渋谷区神南2丁目3-1,35.666329,139.694843,財団法人東京都公園協会代々木公園陸上競技場,スポーツ施設/運動公園 
渋谷区,神南２丁目,-,東京都渋谷区神南2-1-1,35.666926,139.699773,国立代々木競技場フットサルコート,スポーツ施設/運動公園
港区,北青山２丁目,-,東京都港区北青山2-8-37,35.673504,139.717265,国立競技場東テニス場,テニスコート
中央区,日本橋本町４丁目,日八京,東京都中央区日本橋本町4丁目6-10,35.690253,139.774916,合気道錬身会,スポーツスクール/体験 
港区,元麻布１丁目,-,東京都港区元麻布1-5-10,35.652656,139.732742,合気道麻布道場,スポーツスクール/体験
