中央区,銀座７丁目,-,東京都中央区銀座7-3-5,35.670722,139.760884,泰明画廊,https://www.taimei-g.com/
中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-8-3 室町NSビル2階,35.684426,139.775141,凧の博物館,http://www.taimeiken.co.jp/tako/index_t.htm
中央区,京橋３丁目,日八京,東京都中央区京橋3-6-5,35.67531,139.770227,南天子画廊,http://www.nantenshi.com/
中央区,銀座５丁目,-,東京都中央区銀座5-3-16,35.671863,139.762936,日動画廊,http://www.nichido-garo.co.jp/
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-8-6 第二中央ビル4階,35.68021,139.773452,不忍画廊,http://www.shinobazu.com/
中央区,銀座５丁目,-,東京都中央区銀座5-5-15,35.671291,139.763331,養清堂画廊,http://www.yoseido.com/catalog/default.php
中央区,銀座１丁目,-,東京都中央区銀座1-5-2西勢ビル2F,35.675069,139.7674,藍画廊,http://igallery.sakura.ne.jp/
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-14 アーツ千代田3331 2階,35.704213,139.770832,AI KOWADA GALLERY,http://aikowadagallery.com/ja/aikowadagallery/
千代田区,東神田１丁目,-,東京都千代田区東神田1-2-11 アガタ竹澤ビルB1F,35.693445,139.780771,gallery αM,https://gallery-alpham.com/
千代田区,丸の内３丁目,大丸有,東京都千代田区丸ノ内3-4-1 新国際ビル1F,35.676616,139.762183,GOOD DESIGN Marunouchi,http://www.g-mark.org/gdm/
千代田区,東神田１丁目,-,東京都千代田区東神田1-3-4 KTビル2F,35.693514,139.78023,Kanzan Gallery,http://www.kanzan-g.jp/
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-14 アーツ千代田3331 206,35.704213,139.770832,nap gallery,https://napgallery.jp/
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-14 アーツ千代田3331 201/202,35.704213,139.770832,アキバタマビ21,http://www.akibatamabi21.com/
千代田区,九段南１丁目,-,東京都千代田区九段南1-5-13 ツカキスクエア 九段下,35.694955,139.752206,しょうけい館（戦傷病者史料館）,03-3234-7821
千代田区,北の丸公園,-,東京都千代田区北ノ丸公園2-1,35.691189,139.753023,科学技術館,03-3212-8544
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-4-2 丸紅ビル3階,35.69055,139.760169,丸紅ギャラリー,https://www.marubeni.com/gallery/
千代田区,千代田,-,東京都千代田区千代田1-1,35.683823,139.753814,宮内庁三の丸尚蔵館,03-3213-1111
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-14 3331アーツ千代田203,35.704213,139.770832,京都工芸繊維大学 KYOTO Design Lab 東京ギャラリー,http://www.d-lab.kit.ac.jp/
千代田区,北の丸公園,-,東京都千代田区北ノ丸公園3-2,35.690225,139.753873,国立公文書館,http://www.archives.go.jp/
千代田区,永田町１丁目,赤坂,東京都千代田区永田町1-10-1,35.678423,139.744235,国立国会図書館東京本館,https://www.ndl.go.jp/
千代田区,外神田６丁目,-,東京都千代田区外神田6-11-14 アーツ千代田3331 B110,35.704213,139.770832,佐賀町アーカイブ,https://www.3331.jp/floor/b110.html
千代田区,丸の内２丁目,大丸有,東京都千代田区丸ノ内2-6-2,35.678499,139.763369,三菱一号館美術館,03-3287-7001
千代田区,丸の内３丁目,大丸有,東京都千代田区丸ノ内3-1-1 帝劇ビル9階,35.676685,139.760903,出光美術館,050-5541-8600
千代田区,九段南１丁目,-,東京都千代田区九段南1-6-1,35.695205,139.7511,昭和館,03-3222-2577
千代田区,九段南２丁目,-,東京都千代田区九段南2-2-8 松岡九段ビル205,35.694363,139.747117,成山画廊,http://www.gallery-naruyama.com/
千代田区,丸の内３丁目,大丸有,東京都千代田区丸ノ内3-5-1 東京国際フォーラム地下1階,35.676946,139.763503,相田みつを美術館,https://www.mitsuo.co.jp/museum/index.html
千代田区,三番町,-,東京都千代田区三番町12,35.690988,139.74236,大妻女子大学博物館,03-5275-5739
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-2-1 大手町ワン3F,35.687856,139.763272,大手町三井ホール,https://www.otemachi-hall.jp/
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-13-1 DNタワー21,35.675899,139.760731,第一生命ギャラリー,http://www.dai-ichi-life.co.jp/dsr/society/contribution/gallery.html
千代田区,隼町,-,東京都千代田区隼町4-1,35.681545,139.743379,伝統芸能情報館,https://www.ntj.jac.go.jp/tradition.html
千代田区,丸の内１丁目,大丸有,東京都千代田区丸ノ内1-9-1,35.681185,139.768754,東京ステーションギャラリー,https://www.ejrcf.or.jp/gallery/
千代田区,丸の内３丁目,大丸有,東京都千代田区丸ノ内3丁目5番1号,35.676946,139.763503,東京国際フォーラム,https://www.t-i-forum.co.jp/
千代田区,北の丸公園,-,東京都千代田区北ノ丸公園3-1,35.690542,139.754642,東京国立近代美術館,03-3214-2561
千代田区,一番町,-,東京都千代田区一番町25JCII一番町ビル地下1階,35.686064,139.742579,日本カメラ博物館,03-3263-7110
千代田区,一番町,-,東京都千代田区一番町25,35.686064,139.742579,半蔵門ミュージアム,https://www.hanzomonmuseum.jp/
千代田区,神田神保町１丁目,-,東京都千代田区神田神保町1-21-1 文房堂ビル4F,35.695291,139.760905,文房堂ギャラリー,http://www.bumpodo.co.jp/gallery/
千代田区,神田駿河台１丁目,-,東京都千代田区神田駿河台1-1,35.69753,139.761447,明治大学博物館,81-(3)-3296-4448
千代田区,九段北３丁目,-,東京都千代田区九段北3-1-1,35.694038,139.742548,靖國神社遊就館,03-3261-8326
新宿区,南町,-,東京都新宿区南町6,35.698535,139.736926,√K Contemporary,https://root-k.jp/
新宿区,下落合２丁目,-,東京都新宿区下落合2-6-3 堀内会館1F,35.716751,139.700146,Alt_Medium,https://altmedium.jp/
新宿区,矢来町,-,東京都新宿区矢来町32−2,35.702998,139.730577,eitoeiko,http://eitoeiko.com/
新宿区,新宿３丁目,-,東京都新宿区新宿3-1-32 新宿ビル2号館5階,35.689763,139.706377,KEN NAKAHASHI,https://kennakahashi.net/
新宿区,西五軒町,-,東京都新宿区西五軒町5-1 エーワビル1F,35.706328,139.737651,Maki Fine Arts,http://www.makifinearts.com/
新宿区,新宿１丁目,-,東京都新宿区新宿1-2-11 近代ビル3F,35.687727,139.712671,Place M,https://www.placem.com/
新宿区,西新宿１丁目,-,東京都新宿区西新宿1-26-1,35.692684,139.696153,SOMPO美術館,03-3349-3081
新宿区,四谷４丁目,-,東京都新宿区四谷4-22第二富士川ビル1F,35.690185,139.716267,TOTEM POLE PHOTO GALLERY,https://tppg.jp/
新宿区,四谷３丁目,-,東京都新宿区四谷三丁目12番地 サワノボリビル9階,35.687599,139.719328,TS4312,http://www.ts4312r.com/
新宿区,矢来町,-,東京都新宿区矢来町114,35.703929,139.734679,アユミギャラリー,http://www.ayumi-g.com/
新宿区,大京町,-,東京都新宿区大京町31-10 アート千駄ヶ谷ビル,35.681742,139.714979,佐藤美術館,03-3358-6021
新宿区,新宿５丁目,-,東京都新宿区新宿5-18-11,35.69464,139.706274,新宿眼科画廊,http://www.gankagarou.com/
